newsgroup,message_id_hash,replacement_char_count,nb_body_length,matched_similarity,shuffled_similarity
no.alt.fan.de-lillos,0d842ec156447702,3,277,0.9740396370820477,0.23350535724353652
no.alt.fan.de-lillos,10c4075c282f7085,35,2211,0.9910929773755625,0.10449813392463565
no.alt.fan.de-lillos,1367d9eab2eb38b9,5,237,0.970482353574194,0.25911706840950177
no.alt.fan.de-lillos,22712ac44dc368be,6,313,0.8972975128046788,0.2241023735029076
no.alt.fan.de-lillos,31627a42a634c9a3,3,328,0.9678136682754113,0.36790878299198343
no.alt.fan.de-lillos,3d4b4ebcd05970c2,5,190,0.9277151839464186,0.39978692303619306
no.alt.fan.de-lillos,44ec4cadfe1805b9,1,53,0.9342580585036566,0.26895505741610465
no.alt.fan.de-lillos,4d5b2b5f1b24621c,1,217,0.9896181782931766,0.36830246543517003
no.alt.fan.de-lillos,55b6900f092f751f,2,366,0.992201744752784,0.2853249297286615
no.alt.fan.de-lillos,57d7ed2d98c16ad3,4,621,0.9470133246529874,0.291826632823898
no.alt.fan.de-lillos,5f81c50a8be45c32,7,412,0.9752076126361912,0.29139773823240583
no.alt.fan.de-lillos,6c1578b81e9f3bbb,1,72,0.9695527849001115,0.24762240373994646
no.alt.fan.de-lillos,6c73d6fc0c14c667,16,879,0.9846656686313974,0.10970155454033124
no.alt.fan.de-lillos,756e80ae6f3e9e74,1,280,0.9893704716175635,0.33916369504527755
no.alt.fan.de-lillos,79e27c803cb85644,7,868,0.9862422900499273,0.3958157035138618
no.alt.fan.de-lillos,841ca608c9c0fcd0,2,160,0.9578138233099007,0.2644325871591841
no.alt.fan.de-lillos,866529e1807487a1,1,117,0.9607975975235211,0.2603792894416511
no.alt.fan.de-lillos,8871bef9e926b2a2,14,601,0.963473723273172,0.06599030650151522
no.alt.fan.de-lillos,92506643b8f915c6,2,300,0.992156765996005,0.2984145208142722
no.alt.fan.de-lillos,97e08e68d7203e12,27,1495,0.9861810984334494,0.37841568655486324
no.alt.fan.de-lillos,9f511c264cb09585,1,106,0.9367834943601318,0.22812423988379438
no.alt.fan.de-lillos,ac42dcd448571c24,3,224,0.9145421993708179,0.15906045355281814
no.alt.fan.de-lillos,acf3336b72b84bbe,2,191,0.9759130181297933,0.19330805622567765
no.alt.fan.de-lillos,b513fe4ccb46386e,5,361,0.9761763054672143,0.4731119913712936
no.alt.fan.de-lillos,c7e4958fbd9e1bfa,8,428,0.9684077624019335,0.360143769368075
no.alt.fan.de-lillos,c99b2cd30aefa80d,7,764,0.9790033971241663,0.24642239915201714
no.alt.fan.de-lillos,d14d9631eaed5a66,3,127,0.9386016856173984,0.08983447116925189
no.alt.fan.de-lillos,d2e462ed4a2b3300,5,221,0.9545720811939347,0.22119352783667795
no.alt.fan.de-lillos,d3c3a343cdc3e3c8,9,492,0.9687132828579402,0.15235042374070862
no.alt.fan.de-lillos,e0dfbcbae4e1455e,13,878,0.9873220141001602,0.2597586142910674
no.alt.fan.de-lillos,e3f09223c9e53884,15,368,0.9659925813410257,0.14891446789728724
no.alt.fan.de-lillos,ed5323525574dcf0,10,490,0.973905132456735,0.10226362588634097
no.alt.fan.de-lillos,f0be792ba501c48b,9,456,0.9754638621588486,0.27276855953257984
no.alt.fan.de-lillos,f60033210f8b5671,13,706,0.9800845990965386,0.34289499469409
no.alt.fan.de-lillos,f7d37261f5b1e495,7,591,0.9495567351820162,0.22546904485231525
no.alt.fan.de-lillos,fd73843d09327150,8,393,0.9862519519992485,0.19030691146901627
no.alt.flame,0102ff71287a59d0,10,715,0.9816614114272721,0.2607934942615255
no.alt.flame,0422f3cfc244aed6,1,826,0.9915717137380834,0.23968675574409343
no.alt.flame,0831d6ad0d301f13,10,687,0.9772702769620809,0.2038062653175637
no.alt.flame,1c80248ab82cf6c7,7,552,0.9568924168834567,0.2519725683525446
no.alt.flame,1c86ccc86ec2b9d2,7,545,0.9752608278934863,0.37507879637411645
no.alt.flame,1f4b2aac8ebec55f,6,1017,0.9841387809010735,0.12032753458882164
no.alt.flame,21b6211444ae58a4,16,870,0.9805273494829571,0.21993637340295522
no.alt.flame,2a3f7df5dc22c21c,3,972,0.9945205245734078,0.36716486611954163
no.alt.flame,2a74e7669c6246f3,6,264,0.9285733884345894,0.1461418429793414
no.alt.flame,33418359e34cfa1c,2,576,0.9937742414669091,0.2541114273301012
no.alt.flame,360ffeda7b73a74a,7,973,0.9885839534924218,0.388114671911581
no.alt.flame,3cc17928421018bb,1,976,0.9943257963315746,0.1726137288530331
