newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.biz,no.prat.narkotika,55,414,4,0.008602150537634409
no.prat.narkotika,no.velkommen,414,55,4,0.008602150537634409
no.lisp,no.sport.volleyball,194,158,3,0.008595988538681949
no.pressemeldinger,no.sources.wanted,328,142,4,0.008583690987124463
no.slekt.etterlysning,no.standard,958,100,9,0.008579599618684462
no.alt.gledesutbrudd,no.org.dnd,1358,53,12,0.008577555396711936
no.org.isoc-no,no.skole.diverse,50,538,5,0.008576329331046312
no.nuug,no.spill,108,2481,22,0.008570315543435918
no.alt.god.jul,no.prat.aksjer,443,381,7,0.008567931456548347
no.alt.fan.de-lillos,no.stortinget,88,501,5,0.008561643835616438
no.eunet.diverse,no.reiser,74,633,6,0.008559201141226819
no.marked.bil,no.prat.ufo,998,299,11,0.008553654743390357
no.alt.mat.drikke,no.eunet.diverse,516,74,5,0.008547008547008548
no.biz,no.embnet,55,63,1,0.008547008547008548
no.biz,no.prat.ufo,55,299,3,0.008547008547008548
no.embnet,no.velkommen,63,55,1,0.008547008547008548
no.marked.bolig,no.org.dnd,537,53,5,0.008547008547008548
no.norsk.fagord,no.svar,225,11,2,0.008547008547008548
no.it.os.os2,no.sport.diverse,323,1094,12,0.008540925266903915
no.folklore.generelt,no.irc,40,1141,10,0.008539709649871904
no.eunet.hjelp,no.film,141,1867,17,0.008538422903063787
no.sources.wanted,no.vit.diverse,142,449,5,0.008532423208191127
no.folklore.overtro,no.spill,122,2481,22,0.008523827973653622
no.bibsys,no.sport.orientering,218,137,3,0.008522727272727272
no.alt.amiga,no.elektronikk,93,1920,17,0.008517034068136272
no.alt.tegneserier,no.org.isoc-no,779,50,7,0.00851581508515815
no.sport.orientering,no.standard,137,100,2,0.00851063829787234
no.musikk,no.tungregning,2990,92,26,0.008507853403141362
no.marked.data,no.norsk.fagord,7009,225,61,0.00850411264463962
no.norsk.fagord,no.speider,225,368,5,0.008503401360544218
no.general,no.standard,5478,100,47,0.008497559211715784
no.folklore.edb,no.slekt,207,1336,13,0.00849673202614379
no.alt.amiga,no.stortinget,93,501,5,0.008488964346349746
no.slekt.programmer,no.sport.orientering,576,137,6,0.008486562942008486
no.kultur.fritid.friluftsliv,no.sport.diverse,95,1094,10,0.008481764206955046
no.slekt,no.tex,1336,210,13,0.008480104370515329
no.media,no.slekt.etterlysning,709,958,14,0.008469449485783424
no.general,no.vr,5478,119,47,0.008468468468468469
no.marked.jobb,no.uninett.katalog,1616,53,14,0.008459214501510574
no.marked.bil,no.org.nobug.diverse,998,76,9,0.008450704225352112
no.reiser,no.uninett.hjelp,633,83,6,0.008450704225352112
no.biz.annonser.data,no.pressemeldinger.diskusjon,1493,59,13,0.008447043534762833
no.eunet.hjelp,no.slekt.programmer,141,576,6,0.008438818565400843
no.musikk.gitar,no.sport.volleyball,798,158,8,0.008438818565400843
no.alt.amiga,no.alt.mat,93,983,9,0.008434864104967198
no.irc,no.velkommen,1141,55,10,0.008431703204047217
no.kultur.fritid.friluftsliv,no.net,95,862,8,0.008429926238145416
no.marked.jobb,no.pressemeldinger.diskusjon,1616,59,14,0.008428657435279952
no.alt.flame,no.pressemeldinger.diskusjon,1736,59,15,0.008426966292134831
no.alt.gledesutbrudd,no.sources.list,1358,78,12,0.008426966292134831
no.havforskning,no.sport.volleyball,201,158,3,0.008426966292134831
no.slekt.etterlysning,no.vr,958,119,9,0.008426966292134831
no.folklore.generelt,no.musikk.gitar,40,798,7,0.00842358604091456
no.biz.annonser,no.embnet,1973,63,17,0.008420009905894007
no.eunet.drift,no.tele,75,1842,16,0.008416622830089426
no.biz.nettilbydere,no.embnet,656,63,6,0.008415147265077139
no.radio-tv,no.uninett.katalog,1987,53,17,0.008403361344537815
no.prat.politikk,no.uninett.hjelp,1118,83,10,0.008396305625524769
no.audio,no.uninett.katalog,1992,53,17,0.008382642998027613
no.prat.aksjer,no.spill.rollespill,381,342,6,0.008368200836820083
no.sport.diverse,no.telepost,1094,112,10,0.008361204013377926
no.alt.irc-treff,no.slekt,237,1336,13,0.008333333333333333
no.folklore.generelt,no.it.os.os2,40,323,3,0.008333333333333333
no.folklore.generelt,no.medisin,40,928,8,0.008333333333333333
no.org.efn.nyheter,no.vr,2,119,1,0.008333333333333333
no.biz,no.unix,55,1157,10,0.008319467554076539
no.sport.fotball,no.test,303,6243,54,0.00831792975970425
no.kultur.fritid.friluftsliv,no.reiser,95,633,6,0.008310249307479225
no.eunet.drift,no.film,75,1867,16,0.008307372793354102
no.alt.arkiv,no.marked.data,160,7009,59,0.00829817158931083
no.nuug,no.pc,108,5851,49,0.008291032148900168
no.alt.fan.de-lillos,no.biz.annonser.data,88,1493,13,0.008290816326530613
no.alt.mat,no.telepost,983,112,9,0.008287292817679558
no.slekt.etterlysning,no.sport.orientering,958,137,9,0.008287292817679558
no.ms-windows,no.standard,2456,100,21,0.008284023668639054
no.bolig,no.telepost,862,112,8,0.008281573498964804
no.embnet,no.hobby.diverse,63,790,7,0.008274231678486997
no.bibsys,no.test,218,6243,53,0.008270911360799
no.biz.annonser.data,no.tungregning,1493,92,13,0.00826972010178117
no.alt.amiga,no.biz.annonser.data,93,1493,13,0.008264462809917356
no.eunet.hjelp,no.spill.sjakk,141,103,2,0.008264462809917356
no.spill,no.uninett.hjelp,2481,83,21,0.008257963035784506
no.spill,no.uninett.drift,2481,85,21,0.008251473477406679
no.eunet.drift,no.video,75,903,8,0.008247422680412371
no.nuug,no.prat.aksjer,108,381,4,0.008247422680412371
no.radio-tv,no.tungregning,1987,92,17,0.008244422890397672
no.spill,no.tex,2481,210,22,0.008242787560884226
no.kultur.fritid.friluftsliv,no.tegnsett,95,150,2,0.00823045267489712
no.biz.annonser.data,no.slekt.etterlysning,1493,958,20,0.008227067050596462
no.alt.amiga,no.audio,93,1992,17,0.008220502901353965
no.alt.config,no.biz,313,55,3,0.00821917808219178
no.it.os.os2,no.musikk,323,2990,27,0.008216676810712111
no.alkohol,no.spill.sjakk,880,103,8,0.008205128205128205
no.musikk,no.uninett.hjelp,2990,83,25,0.008202099737532808
no.eunet.drift,no.marked.diskusjon,75,171,2,0.00819672131147541
no.eunet.diverse,no.unix,74,1157,10,0.00819000819000819
no.sykkel,no.telepost,999,112,9,0.008166969147005444
no.eunet.hjelp,no.sport.diverse,141,1094,10,0.00816326530612245
no.havforskning,no.pc,201,5851,49,0.008162585373979677
no.bil,no.pressemeldinger.diskusjon,1920,59,16,0.00815078960774325
no.hobby.diverse,no.org.nobug.diverse,790,76,7,0.008149010477299184
no.amiga,no.tungregning,1519,92,13,0.008135168961201502
no.alt.radio-tv.irma-1000,no.spill.sjakk,269,103,3,0.008130081300813009
no.eunet.diverse,no.org.isoc-no,74,50,1,0.008130081300813009
no.hobby.diverse,no.sources.list,790,78,7,0.008130081300813009
no.general,no.nuug,5478,108,45,0.008121277747698972
no.general,no.telepost,5478,112,45,0.008115419296663661
no.hobby.diverse,no.pressemeldinger,790,328,9,0.008115419296663661
no.norsk,no.telepost,1503,112,13,0.008114856429463172
no.alt.amiga,no.video,93,903,8,0.008097165991902834
no.marked.diskusjon,no.slekt.programmer,171,576,6,0.008097165991902834
no.ef,no.velkommen,319,55,3,0.008086253369272238
no.alt.amiga,no.biz.nettilbydere,93,656,6,0.008075370121130552
no.alt.mat,no.eunet.hjelp,983,141,9,0.008071748878923767
no.eunet.drift,no.org.isoc-no,75,50,1,0.008064516129032258
no.org.efn.diskusjon,no.velkommen,320,55,3,0.008064516129032258
no.prat.ufo,no.slekt.programmer,299,576,7,0.008064516129032258
no.biz.nettilbydere,no.kultur.fritid.friluftsliv,656,95,6,0.008053691275167786
no.mac,no.tungregning,2036,92,17,0.008053055423969682
no.bil,no.uninett.hjelp,1920,83,16,0.00805234021137393
no.alt.fan.de-lillos,no.skole.diverse,88,538,5,0.008051529790660225
no.bil,no.uninett.drift,1920,85,16,0.008044243338360985
no.it.os.os2,no.org.dnd,323,53,3,0.00804289544235925
no.tegnsett,no.test,150,6243,51,0.00804162724692526
no.eunet.drift,no.medisin,75,928,8,0.008040201005025126
no.bil,no.spill.rollespill,1920,342,18,0.008021390374331552
no.eunet.hjelp,no.kjemi,141,489,5,0.008
no.folklore.generelt,no.sport.diverse,40,1094,9,0.008
no.havforskning,no.sport.fotball,201,303,4,0.008
no.alt.amiga,no.hobby.diverse,93,790,7,0.007990867579908675
no.alt.gledesutbrudd,no.sport.volleyball,1358,158,12,0.007978723404255319
no.biz.diskusjoner,no.org.dnd,326,53,3,0.007978723404255319
no.org.nobug.diverse,no.sport.fotball,76,303,3,0.007978723404255319
no.slekt.etterlysning,no.uninett.katalog,958,53,8,0.007976071784646061
no.c,no.sport.volleyball,727,158,7,0.007972665148063782
no.kultur.fritid.friluftsliv,no.sport.volleyball,95,158,2,0.00796812749003984
no.eunet.hjelp,no.sykkel,141,999,9,0.007957559681697613
no.marked.bil,no.sources.wanted,998,142,9,0.007957559681697613
no.alt.mat,no.sport.volleyball,983,158,9,0.007950530035335688
no.telepost,no.video,112,903,8,0.007944389275074478
no.alt.katter,no.biz,453,55,4,0.007936507936507936
no.alt.katter,no.velkommen,453,55,4,0.007936507936507936
no.eunet.diverse,no.org.dnd,74,53,1,0.007936507936507936
no.mail.drift,no.svar,243,11,2,0.007936507936507936
no.pressemeldinger,no.uninett.katalog,328,53,3,0.007936507936507936
no.film,no.folklore.generelt,1867,40,15,0.007928118393234672
no.embnet,no.spill,63,2481,20,0.00792393026941363
no.kultur.fritid.friluftsliv,no.prat.narkotika,95,414,4,0.007920792079207921
no.litteratur,no.telepost,1161,112,10,0.00791765637371338
no.it.os.os2,no.pressemeldinger.diskusjon,323,59,3,0.0079155672823219
no.folklore.edb,no.sport.fotball,207,303,4,0.007905138339920948
no.embnet,no.slekt.etterlysning,63,958,8,0.007897334649555774
no.biz,no.pressemeldinger,55,328,3,0.007894736842105263
no.musikk.klassisk,no.x,155,228,3,0.007894736842105263
no.marked,no.nuug,6278,108,50,0.007891414141414142
no.alt.mat,no.folklore.generelt,983,40,8,0.007881773399014778
no.eunet.drift,no.org.dnd,75,53,1,0.007874015748031496
no.eunet.drift,no.uninett.katalog,75,53,1,0.007874015748031496
no.havforskning,no.velkommen,201,55,2,0.007874015748031496
no.alt.gledesutbrudd,no.uninett.katalog,1358,53,11,0.007857142857142858
no.biz,no.religion,55,1357,11,0.007851534618129907
no.alt.flame,no.embnet,1736,63,14,0.00784313725490196
no.eunet.drift,no.www,75,3396,27,0.0078397212543554
no.biz.annonser.data,no.org.isoc-no,1493,50,12,0.007838014369693011
no.alt.fan.de-lillos,no.biz.annonser,88,1973,16,0.007823960880195598
no.alt.amiga,no.tele,93,1842,15,0.0078125
no.alt.troll,no.folklore.overtro,7,122,1,0.0078125
no.musikk.klassisk,no.spill.sjakk,155,103,2,0.0078125
no.tungregning,no.www,92,3396,27,0.007801213522103438
no.alt.gledesutbrudd,no.it.os.os2,1358,323,13,0.0077937649880095924
no.biz.annonser.data,no.slekt.programmer,1493,576,16,0.007793472966390648
no.eunet.hjelp,no.it.emacs,141,247,3,0.007792207792207792
no.sport.fotball,no.uninett.drift,303,85,3,0.007792207792207792
no.audio,no.sources.list,1992,78,16,0.007789678675754625
no.spill.sjakk,no.www,103,3396,27,0.007776497695852535
no.eunet.diverse,no.it.diverse,74,574,5,0.007776049766718507
no.norsk,no.org.dnd,1503,53,12,0.007772020725388601
no.alt.mat,no.velkommen,983,55,8,0.007766990291262136
no.eunet.drift,no.linux,75,2391,19,0.007764609726195341
no.alt.diskusjoner,no.velkommen,1895,55,15,0.007751937984496124
no.alt.radio-tv.irma-1000,no.prat.aksjer,269,381,5,0.007751937984496124
no.c,no.org.dnd,727,53,6,0.007751937984496124
no.musikk.gitar,no.telepost,798,112,7,0.007751937984496124
no.eunet.drift,no.marked.jobb,75,1616,13,0.0077473182359952325
no.prat.politikk,no.uninett.katalog,1118,53,9,0.00774526678141136
no.slekt.etterlysning,no.uninett.hjelp,958,83,8,0.007744433688286544
no.marked.jobb,no.sources.list,1616,78,13,0.007733491969066032
no.biz.annonser,no.telepost,1973,112,16,0.007733204446592557
no.mac,no.uninett.katalog,2036,53,16,0.007718282682103232
no.alt.mat,no.it.os.os2,983,323,10,0.007716049382716049
no.alt.arkiv,no.test,160,6243,49,0.007711677683349071
no.eunet.diverse,no.vit.diverse,74,449,4,0.007707129094412331
no.musikk.klassisk,no.speider,155,368,4,0.007707129094412331
no.marked,no.tegnsett,6278,150,49,0.007681454773475467
no.alt.mat.drikke,no.eunet.hjelp,516,141,5,0.007668711656441718
no.alkohol,no.folklore.generelt,880,40,7,0.007667031763417305
no.eunet.drift,no.student.samfund,75,188,2,0.007662835249042145
no.musikk.klassisk,no.nuug,155,108,2,0.007662835249042145
no.alt.irc-treff,no.sport.volleyball,237,158,3,0.007653061224489796
no.norsk.fagord,no.sport.fotball,225,303,4,0.007633587786259542
no.biz.nettilbydere,no.sport.orientering,656,137,6,0.007623888182973317
no.alt.mat,no.eunet.drift,983,75,8,0.007619047619047619
no.prat.aksjer,no.test,381,6243,50,0.007605719501064801
no.tex,no.velkommen,210,55,2,0.0076045627376425855
no.eunet.drift,no.prat.politikk,75,1118,9,0.007601351351351352
no.alkohol,no.org.isoc-no,880,50,7,0.007583965330444204
no.prat.politikk,no.sources.list,1118,78,9,0.007582139848357203
no.folklore.generelt,no.unix,40,1157,9,0.007575757575757576
no.nuug,no.sport.volleyball,108,158,2,0.007575757575757576
no.embnet,no.vitser,63,2603,20,0.007558578987150416
no.kryptografi,no.musikk.klassisk,245,155,3,0.007556675062972292
no.norsk.fagord,no.slekt.programmer,225,576,6,0.007547169811320755
no.prat.ufo,no.test,299,6243,49,0.007546588633913445
no.religion,no.telepost,1357,112,11,0.0075445816186556925
no.pressemeldinger.diskusjon,no.spill.rollespill,59,342,3,0.007537688442211055
no.musikk,no.uninett.drift,2990,85,23,0.007536041939711665
no.bolig,no.eunet.drift,862,75,7,0.007526881720430108
no.audio,no.slekt.etterlysning,1992,958,22,0.007513661202185792
no.marked.bil,no.tex,998,210,9,0.007506255212677231
no.uninett.hjelp,no.vitser,83,2603,20,0.007501875468867217
no.uninett.drift,no.vitser,85,2603,20,0.0074962518740629685
no.folklore.generelt,no.tele,40,1842,14,0.007494646680942184
no.org.dnd,no.unix,53,1157,9,0.00749375520399667
no.ai,no.test,214,6243,48,0.007489467935715401
no.ms-windows,no.spill.sjakk,2456,103,19,0.007480314960629921
no.sources.list,no.spill,78,2481,19,0.007480314960629921
no.marked.bolig,no.sport.orientering,537,137,5,0.007473841554559043
no.litteratur,no.org.dnd,1161,53,9,0.007468879668049793
no.folklore.generelt,no.kultur.fritid.friluftsliv,40,95,1,0.007462686567164179
no.org.nobug.diverse,no.pressemeldinger.diskusjon,76,59,1,0.007462686567164179
no.org.isoc-no,no.tele,50,1842,14,0.007454739084132056
no.marked.bil,no.uninett.drift,998,85,8,0.0074418604651162795
no.folklore.overtro,no.test,122,6243,47,0.0074390629946185505
no.biz.annonser,no.pressemeldinger.diskusjon,1973,59,15,0.0074367873078829945
no.alt.amiga,no.vit.diverse,93,449,4,0.007434944237918215
no.pc,no.telepost,5851,112,44,0.007433688122993749
no.linux,no.org.isoc-no,2391,50,18,0.007428807263722658
no.biz.nettilbydere,no.sport.volleyball,656,158,6,0.007425742574257425
no.alt.fan.de-lillos,no.bolig,88,862,7,0.007423117709437964
no.alt.fan.de-lillos,no.net,88,862,7,0.007423117709437964
no.amiga,no.prat.aksjer,1519,381,14,0.007423117709437964
no.marked.data,no.student.samfund,7009,188,53,0.007418812989921613
no.embnet,no.tele,63,1842,14,0.007403490216816499
no.eunet.hjelp,no.religion,141,1357,11,0.007397444519166106
no.marked.jobb,no.musikk.klassisk,1616,155,13,0.00739476678043231
no.alt.amiga,no.bolig,93,862,7,0.007383966244725738
no.org.isoc-no,no.reiser,50,633,5,0.007374631268436578
no.embnet,no.radio-tv,63,1987,15,0.007371007371007371
no.alt.fan.de-lillos,no.it.os.os2,88,323,3,0.007352941176470588
no.c,no.kultur.fritid.friluftsliv,727,95,6,0.007352941176470588
no.marked.diskusjon,no.slekt,171,1336,11,0.007352941176470588
no.org.dnd,no.student.nett,53,358,3,0.007352941176470588
no.org.nobug.diverse,no.tele,76,1842,14,0.007352941176470588
no.film,no.uninett.katalog,1867,53,14,0.007345225603357817
no.biz.annonser,no.uninett.drift,1973,85,15,0.007342143906020558
no.org.dnd,no.reiser,53,633,5,0.007342143906020558
no.eunet.diverse,no.radio-tv,74,1987,15,0.007331378299120235
no.org.nobug.diverse,no.radio-tv,76,1987,15,0.00732421875
no.film,no.pressemeldinger.diskusjon,1867,59,14,0.007322175732217573
no.multimedia,no.org.dnd,910,53,7,0.007322175732217573
no.biz,no.reiser,55,633,5,0.007320644216691069
no.student.nett,no.velkommen,358,55,3,0.007317073170731708
no.audio,no.eunet.diverse,1992,74,15,0.007313505607020965
no.prat.narkotika,no.sport.orientering,414,137,4,0.007312614259597806
no.marked.data,no.prat.ufo,7009,299,53,0.007305306685044797
no.marked.bil,no.typografi,998,243,9,0.007305194805194805
no.alt.radio-tv.irma-1000,no.alt.troll,269,7,2,0.0072992700729927005
no.alt.sjokolade,no.biz,635,55,5,0.0072992700729927005
no.alt.sjokolade,no.velkommen,635,55,5,0.0072992700729927005
no.ef,no.kultur.fritid.friluftsliv,319,95,3,0.0072992700729927005
no.eunet.hjelp,no.spill,141,2481,19,0.0072992700729927005
no.uninett.hjelp,no.velkommen,83,55,1,0.0072992700729927005
no.biz,no.www,55,3396,25,0.0072971395213076475
no.eunet.diverse,no.perl,74,479,4,0.007285974499089253
no.pressemeldinger.diskusjon,no.reiser,59,633,5,0.00727802037845706
no.alt.tegneserier,no.org.dnd,779,53,6,0.007263922518159807
no.eunet.hjelp,no.test,141,6243,46,0.007257810034711265
no.pressemeldinger.diskusjon,no.student.nett,59,358,3,0.007246376811594203
no.folklore.overtro,no.marked,122,6278,46,0.007239534151715455
no.skole.diverse,no.sport.volleyball,538,158,5,0.00723589001447178
no.alt.flame,no.org.nobug.diverse,1736,76,13,0.007226236798221234
no.folklore.overtro,no.slekt.programmer,122,576,5,0.007215007215007215
no.uninett.katalog,no.vitser,53,2603,19,0.00720515737580584
no.alt.amiga,no.film,93,1867,14,0.007194244604316547
no.alt.irc-treff,no.it.os.os2,237,323,4,0.007194244604316547
no.biz,no.uninett.drift,55,85,1,0.007194244604316547
no.it.os.os2,no.religion,323,1357,12,0.007194244604316547
no.pressemeldinger,no.tungregning,328,92,3,0.007194244604316547
no.alt.amiga,no.musikk,93,2990,22,0.007187193727540019
no.medisin,no.velkommen,928,55,7,0.007172131147540984
no.hobby.diverse,no.uninett.katalog,790,53,6,0.007168458781362007
no.eunet.diverse,no.multimedia,74,910,7,0.007164790174002047
no.mac,no.sources.list,2036,78,15,0.007146260123868509
no.alt.fan.de-lillos,no.org.dnd,88,53,1,0.007142857142857143
no.eunet.drift,no.kjemi,75,489,4,0.007142857142857143
no.sources.list,no.vitser,78,2603,19,0.007137490608564989
no.nuug,no.test,108,6243,45,0.007136060894386299
no.alt.katter,no.telepost,453,112,4,0.0071301247771836
no.alt.gledesutbrudd,no.biz,1358,55,10,0.007127583749109052
no.alt.fan.de-lillos,no.video,88,903,7,0.007113821138211382
no.norsk,no.velkommen,1503,55,11,0.007110536522301228
no.amiga,no.it.os.os2,1519,323,13,0.007107709130672498
no.linux,no.sport.fotball,2391,303,19,0.007102803738317757
no.norsk.fagord,no.slekt,225,1336,11,0.0070967741935483875
no.alt.amiga,no.mac,93,2036,15,0.007095553453169348
no.eunet.diverse,no.tex,74,210,2,0.0070921985815602835
no.pressemeldinger.diskusjon,no.uninett.hjelp,59,83,1,0.0070921985815602835
no.alt.flame,no.telepost,1736,112,13,0.007084468664850136
no.marked,no.vr,6278,119,45,0.007084382871536524
no.alt.tegneserier,no.eunet.drift,779,75,6,0.007075471698113208
no.spill.sjakk,no.vitser,103,2603,19,0.0070710829921845925
no.folklore.generelt,no.slekt.etterlysning,40,958,7,0.007063572149344097
no.biz.annonser.data,no.org.nobug.diverse,1493,76,11,0.007060333761232349
no.amiga,no.uninett.katalog,1519,53,11,0.007046764894298526
no.alt.amiga,no.perl,93,479,4,0.007042253521126761
no.elektronikk,no.uninett.hjelp,1920,83,14,0.007038712921065862
no.slekt.etterlysning,no.student.samfund,958,188,8,0.007029876977152899
no.biz.annonser.data,no.uninett.hjelp,1493,83,11,0.007028753993610224
no.bolig,no.eunet.hjelp,862,141,7,0.007028112449799197
no.alt.gledesutbrudd,no.eunet.drift,1358,75,10,0.007027406886858749
no.org.dnd,no.sport.diverse,53,1094,8,0.007023705004389816
no.kultur.fritid.friluftsliv,no.perl,95,479,4,0.007017543859649123
no.biz,no.sport.diverse,55,1094,8,0.007011393514460999
no.alt.amiga,no.bil,93,1920,14,0.007003501750875438
no.biz.annonser,no.folklore.generelt,1973,40,14,0.007003501750875438
no.eunet.diverse,no.student.nett,74,358,3,0.006993006993006993
no.musikk.gitar,no.tex,798,210,7,0.006993006993006993
no.org.efn.nyheter,no.sources.wanted,2,142,1,0.006993006993006993
no.pressemeldinger.diskusjon,no.uninett.drift,59,85,1,0.006993006993006993
no.spill,no.telepost,2481,112,18,0.006990291262135922
no.eunet.drift,no.student.nett,75,358,3,0.0069767441860465115
no.alt.flame,no.sources.wanted,1736,142,13,0.006970509383378016
no.kultur.fritid.friluftsliv,no.lisp,95,194,2,0.006968641114982578
no.media,no.sport.volleyball,709,158,6,0.006968641114982578
no.multimedia,no.spill.sjakk,910,103,7,0.006958250497017893
no.amiga,no.eunet.diverse,1519,74,11,0.00695322376738306
no.eunet.diverse,no.musikk.gitar,74,798,6,0.006928406466512702
no.hobby.diverse,no.uninett.hjelp,790,83,6,0.006920415224913495
no.pc,no.vr,5851,119,41,0.0069151627593186035
no.amiga,no.slekt.etterlysning,1519,958,17,0.006910569105691057
no.bolig,no.sport.volleyball,862,158,7,0.006910167818361303
no.radio-tv,no.velkommen,1987,55,14,0.006903353057199211
no.biz.nettilbydere,no.eunet.diverse,656,74,5,0.006896551724137931
no.musikk,no.org.nobug.diverse,2990,76,21,0.006896551724137931
no.alt.amiga,no.linux,93,2391,17,0.006890960680989056
no.marked,no.musikk.klassisk,6278,155,44,0.006886836750665206
no.it.diverse,no.svar,574,11,4,0.0068846815834767644
no.musikk.gitar,no.slekt.etterlysning,798,958,12,0.006880733944954129
no.spill.rollespill,no.test,342,6243,45,0.006880733944954129
no.it.diverse,no.sport.volleyball,574,158,5,0.0068775790921595595
no.biz.nettilbydere,no.sources.list,656,78,5,0.006858710562414266
no.tungregning,no.velkommen,92,55,1,0.00684931506849315
no.alt.flame,no.it.os.os2,1736,323,14,0.006845965770171149
no.c,no.sport.fotball,727,303,7,0.006842619745845552
no.marked.data,no.tex,7009,210,49,0.006834030683403068
no.embnet,no.prat.politikk,63,1118,8,0.0068201193520886615
no.sources.list,no.tele,78,1842,13,0.0068169900367068695
no.biz,no.ms-windows,55,2456,17,0.00681635926222935
no.org.dnd,no.skole.diverse,53,538,4,0.0068143100511073255
no.prat.aksjer,no.tex,381,210,4,0.0068143100511073255
no.alt.amiga,no.velkommen,93,55,1,0.006802721088435374
no.alt.troll,no.eunet.hjelp,7,141,1,0.006802721088435374
no.marked.bolig,no.velkommen,537,55,4,0.006802721088435374
no.marked.bil,no.student.samfund,998,188,8,0.006791171477079796
no.alkohol,no.sport.volleyball,880,158,7,0.006789524733268671
no.alt.amiga,no.musikk.gitar,93,798,6,0.006779661016949152
no.musikk.klassisk,no.sources.wanted,155,142,2,0.006779661016949152
no.medisin,no.telepost,928,112,7,0.006776379477250726
no.psykologi,no.sport.orientering,458,137,4,0.00676818950930626
no.alt.fan.de-lillos,no.mail.diverse,88,657,5,0.006756756756756757
no.kultur.fritid.friluftsliv,no.stortinget,95,501,4,0.006756756756756757
no.mail.drift,no.velkommen,243,55,2,0.006756756756756757
no.marked.bolig,no.pressemeldinger.diskusjon,537,59,4,0.006756756756756757
no.pressemeldinger,no.vr,328,119,3,0.006756756756756757
no.slekt.etterlysning,no.uninett.drift,958,85,7,0.006756756756756757
no.alt.flame,no.uninett.katalog,1736,53,12,0.006752954417557681
no.alt.flame,no.biz,1736,55,12,0.006745362563237774
no.alt.amiga,no.vitser,93,2603,18,0.006721433905899925
no.embnet,no.mac,63,2036,14,0.00671462829736211
no.alt.god.jul,no.alt.troll,443,7,3,0.006711409395973154
no.biz,no.kultur.fritid.friluftsliv,55,95,1,0.006711409395973154
no.eunet.drift,no.norsk.fagord,75,225,2,0.006711409395973154
no.kryptografi,no.velkommen,245,55,2,0.006711409395973154
no.musikk.gitar,no.spill.sjakk,798,103,6,0.0067039106145251395
no.org.dnd,no.prat.seksualitet,53,848,6,0.0067039106145251395
no.alt.fan.de-lillos,no.jus,88,1414,10,0.006702412868632708
no.kultur.fritid.friluftsliv,no.slekt.etterlysning,95,958,7,0.006692160611854685
no.elektronikk,no.folklore.generelt,1920,40,13,0.00667693888032871
no.it.os.os2,no.slekt,323,1336,11,0.006674757281553398
no.mac,no.org.nobug.diverse,2036,76,14,0.00667302192564347
no.marked,no.tex,6278,210,43,0.006671838634600465
no.norsk,no.sport.volleyball,1503,158,11,0.006666666666666667
no.pressemeldinger.diskusjon,no.tungregning,59,92,1,0.006666666666666667
no.uninett.hjelp,no.www,83,3396,23,0.006655092592592593
no.norsk.fagord,no.sources.list,225,78,2,0.006644518272425249
no.bil,no.org.isoc-no,1920,50,13,0.006642820643842616
no.embnet,no.marked.bil,63,998,7,0.006641366223908918
no.alt.flame,no.uninett.drift,1736,85,12,0.006633499170812604
no.bil,no.uninett.katalog,1920,53,13,0.0066326530612244895
no.kultur.fritid.friluftsliv,no.www,95,3396,23,0.0066320645905421
no.biz,no.elektronikk,55,1920,13,0.006625891946992864
no.ef,no.sport.orientering,319,137,3,0.006622516556291391
no.org.efn.nyheter,no.tegnsett,2,150,1,0.006622516556291391
no.prat.ufo,no.sport.volleyball,299,158,3,0.006607929515418502
no.bolig,no.org.dnd,862,53,6,0.006600660066006601
no.slekt,no.spill.rollespill,1336,342,11,0.0065986802639472104
no.eunet.hjelp,no.medisin,141,928,7,0.006591337099811676
no.eunet.hjelp,no.ms-windows,141,2456,17,0.006589147286821705
no.ms-windows,no.sources.wanted,2456,142,17,0.0065865943432778
no.eunet.drift,no.sources.list,75,78,1,0.006578947368421052
no.lisp,no.telepost,194,112,2,0.006578947368421052
no.alt.diskusjoner,no.kultur.fritid.friluftsliv,1895,95,13,0.0065756196256954984
no.radio-tv,no.sport.volleyball,1987,158,14,0.00656968559361802
no.folklore.overtro,no.musikk.gitar,122,798,6,0.006564551422319475
no.alt.radio-tv.irma-1000,no.slekt.etterlysning,269,958,8,0.006562756357670222
no.embnet,no.linux,63,2391,16,0.006562756357670222
no.eunet.drift,no.sykkel,75,999,7,0.006560449859418931
no.elektronikk,no.eunet.drift,1920,75,13,0.006559031281533804
no.folklore.generelt,no.it.diverse,40,574,4,0.006557377049180328
no.alt.fan.de-lillos,no.irc,88,1141,8,0.006552006552006552
no.eunet.diverse,no.marked.jobb,74,1616,11,0.006551518761167362
no.elektronikk,no.sources.list,1920,78,13,0.00654911838790932
no.marked.bil,no.sources.list,998,78,7,0.006548175865294668
no.prat.politikk,no.telepost,1118,112,8,0.006546644844517185
no.folklore.generelt,no.slekt.programmer,40,576,4,0.006535947712418301
no.eunet.diverse,no.linux,74,2391,16,0.006533278889342589
no.linux,no.org.nobug.diverse,2391,76,16,0.006527947776417789
no.eunet.diverse,no.general,74,5478,36,0.006526468455402465
no.linux,no.sources.list,2391,78,16,0.006522625356706074
