from_newsgroup,to_newsgroup,number_of_references
no.bolig,no.it.emacs,20
no.bolig,no.marked.bil,20
no.c,no.it.emacs,20
no.c,no.marked.bil,20
no.c,no.marked.bolig,20
no.ef,no.it.emacs,20
no.ef,no.marked.bil,20
no.ef,no.marked.bolig,20
no.elektronikk,no.it.emacs,20
no.elektronikk,no.marked.bolig,20
no.embnet,no.it.emacs,20
no.embnet,no.marked.bil,20
no.embnet,no.marked.bolig,20
no.eunet.diverse,no.tungregning,20
no.eunet.drift,no.tungregning,20
no.eunet.hjelp,no.tungregning,20
no.film,no.alt.diskusjoner,20
no.general,no.hobby.diverse,20
no.it.diverse,no.typografi,20
no.it.diverse,no.www,20
no.mac,no.media,20
no.mail.diverse,no.media,20
no.marked.bil,no.media,20
no.marked.bil,no.net,20
no.marked.bil,no.norsk,20
no.marked.bil,no.nuug,20
no.marked.bil,no.pc,20
no.marked.bolig,no.media,20
no.marked.bolig,no.net,20
no.marked.bolig,no.norsk,20
no.marked.bolig,no.nuug,20
no.marked.jobb,no.sport.diverse,20
no.media,no.net,20
no.media,no.norsk,20
no.media,no.nuug,20
no.medisin,no.org.efn.diskusjon,20
no.net,no.biz.annonser,20
no.net,no.media,20
no.news.diverse,no.alt.pompel-og-pilt,20
no.norsk,no.media,20
no.nuug,no.media,20
no.perl,no.pc,20
no.prat.narkotika,no.medisin,20
no.reiser,no.slekt,20
no.slekt,no.general,20
no.sport.fotball,no.alt.gledesutbrudd,20
no.test,no.spill,20
no.vit.diverse,no.alt.mat,20
no.alt.diskusjoner,no.alt.irc-treff,19
no.alt.diskusjoner,no.alt.pompel-og-pilt,19
no.alt.mat,no.alt.radio-tv.irma-1000,19
no.alt.motorsykler,no.alt.irc-treff,19
no.amiga,no.tele,19
no.bibsys,no.ms-windows,19
no.bibsys,no.norsk.fagord,19
no.bibsys,no.skole.diverse,19
no.bibsys,no.uninett.skole,19
no.bibsys,no.vit.diverse,19
no.biz.annonser,no.alt.mat,19
no.biz.annonser,no.alt.tegneserier,19
no.biz.annonser,no.c,19
no.biz.annonser,no.havforskning,19
no.biz.annonser.data,no.biz.nettilbydere,19
no.general,no.nuug,19
no.general,no.uninett.hjelp,19
no.it.diverse,no.mail.diverse,19
no.kryptografi,no.jus,19
no.linux,no.svar,19
no.mac,no.norsk.fagord,19
no.mac,no.perl,19
no.mail.diverse,no.it.diverse,19
no.mail.diverse,no.norsk.fagord,19
no.mail.drift,no.media,19
no.mail.drift,no.norsk.fagord,19
no.marked,no.norsk.fagord,19
no.marked.bil,no.medisin,19
no.marked.bil,no.multimedia,19
no.marked.bil,no.norsk.fagord,19
no.marked.bil,unknown,19
no.marked.bolig,no.medisin,19
no.marked.bolig,no.multimedia,19
no.marked.bolig,no.norsk.fagord,19
no.marked.bolig,no.pc,19
no.marked.data,no.medisin,19
no.marked.data,no.norsk.fagord,19
no.marked.jobb,no.media,19
no.media,no.audio,19
no.media,no.litteratur,19
no.media,no.mail.drift,19
no.media,no.medisin,19
no.media,no.norsk.fagord,19
no.media,no.prat.ufo,19
no.medisin,no.marked.data,19
no.medisin,no.media,19
no.medisin,no.nuug,19
no.medisin,no.pc,19
no.ms-windows,no.bibsys,19
no.ms-windows,no.skole.diverse,19
no.ms-windows,no.uninett.skole,19
no.ms-windows,no.vit.diverse,19
no.multimedia,no.norsk.fagord,19
no.musikk,no.biz.annonser.data,19
no.musikk.gitar,no.alt.mat,19
no.musikk.gitar,no.alt.motorsykler,19
no.musikk.gitar,no.alt.pompelog,19
no.musikk.gitar,no.alt.radio_tv.irma1000,19
no.musikk.gitar,no.eunet.diverse,19
no.musikk.gitar,no.eunet.drift,19
no.musikk.gitar,no.eunet.hjelp,19
no.musikk.gitar,no.stortinget,19
no.net,no.norsk.fagord,19
no.norsk,no.norsk.fagord,19
no.norsk.fagord,no.bibsys,19
no.norsk.fagord,no.litteratur,19
no.norsk.fagord,no.mac,19
no.norsk.fagord,no.mail.diverse,19
no.norsk.fagord,no.mail.drift,19
no.norsk.fagord,no.marked,19
no.norsk.fagord,no.marked.data,19
no.norsk.fagord,no.media,19
no.norsk.fagord,no.multimedia,19
no.norsk.fagord,no.net,19
no.norsk.fagord,no.norsk,19
no.norsk.fagord,no.nuug,19
no.norsk.fagord,no.skole.diverse,19
no.norsk.fagord,no.uninett.skole,19
no.norsk.fagord,no.vit.diverse,19
no.nuug,no.medisin,19
no.nuug,no.norsk.fagord,19
no.prat.narkotika,no.litteratur,19
no.prat.narkotika,no.mac,19
no.prat.narkotika,no.mail.diverse,19
no.prat.narkotika,no.mail.drift,19
no.prat.narkotika,no.marked,19
no.prat.narkotika,no.marked.data,19
no.prat.narkotika,no.media,19
no.prat.narkotika,no.multimedia,19
no.prat.narkotika,no.net,19
no.prat.narkotika,no.norsk,19
no.prat.narkotika,no.norsk.fagord,19
no.prat.narkotika,no.nuug,19
no.prat.narkotika,no.pc,19
no.prat.seksualitet,no.vitser,19
no.prat.ufo,no.litteratur,19
no.prat.ufo,no.mac,19
no.prat.ufo,no.mail.diverse,19
no.prat.ufo,no.mail.drift,19
no.prat.ufo,no.marked.data,19
no.prat.ufo,no.medisin,19
no.prat.ufo,no.multimedia,19
no.prat.ufo,no.net,19
no.prat.ufo,no.norsk,19
no.prat.ufo,no.norsk.fagord,19
no.prat.ufo,no.nuug,19
no.prat.ufo,no.pc,19
no.reiser,no.net,19
no.religion,no.prat.narkotika,19
no.religion,no.radio_tv,19
no.skole.diverse,no.bibsys,19
no.skole.diverse,no.ms-windows,19
no.skole.diverse,no.norsk.fagord,19
no.slekt,no.film,19
no.sport.diverse,no.film,19
no.sport.fotball,no.media,19
no.uninett.diverse,no.uninett.hjelp,19
no.uninett.hjelp,no.uninett.diverse,19
no.uninett.skole,no.bibsys,19
no.uninett.skole,no.ms-windows,19
no.uninett.skole,no.norsk.fagord,19
no.uninett.skole,no.vit.diverse,19
no.vit.diverse,no.bibsys,19
no.vit.diverse,no.ms-windows,19
no.vit.diverse,no.norsk.fagord,19
no.vit.diverse,no.uninett.skole,19
no.ai,no.religion,18
no.alkohol,no.alt.irc-treff,18
no.alkohol,no.alt.pompel-og-pilt,18
no.alt.diskusjoner,no.radio-tv,18
no.alt.irc-treff,no.ai,18
no.alt.irc-treff,no.alt.config,18
no.alt.irc-treff,no.alt.diskusjoner,18
no.alt.irc-treff,no.alt.frustrasjoner,18
no.alt.irc-treff,no.alt.mat,18
no.bil,no.alt.gledesutbrudd,18
no.biz.annonser,no.embnet,18
no.biz.annonser,no.kjemi,18
no.biz.annonser,no.lisp,18
no.biz.annonser,no.mail.drift,18
no.eunet.diverse,no.standard,18
no.eunet.drift,no.standard,18
no.eunet.hjelp,no.film,18
no.eunet.hjelp,no.irc,18
no.eunet.hjelp,no.standard,18
no.film,no.bolig,18
no.irc,no.bolig,18
no.irc,no.standard,18
no.irc,no.tungregning,18
no.kryptografi,no.c,18
no.kryptografi,no.mac,18
no.linux,no.biz.annonser,18
no.linux,no.marked.bil,18
no.linux,no.marked.bolig,18
no.lisp,no.marked.bil,18
no.lisp,no.marked.bolig,18
no.litteratur,no.ms-windows,18
no.mac,no.unix,18
no.mail.diverse,no.perl,18
no.mail.drift,no.perl,18
no.marked,no.alt.mat.drikke,18
no.marked,no.marked.diskusjon,18
no.marked,no.perl,18
no.marked.bil,no.elektronikk,18
no.marked.bil,no.perl,18
no.marked.bolig,no.perl,18
no.marked.data,no.perl,18
no.marked.diskusjon,no.prat.narkotika,18
no.marked.diskusjon,no.prat.ufo,18
no.marked.diskusjon,unknown,18
no.marked.jobb,no.norsk.fagord,18
no.marked.jobb,no.nuug,18
no.media,no.lisp,18
no.media,no.perl,18
no.media,no.sport.fotball,18
no.medisin,no.lisp,18
no.medisin,no.perl,18
no.multimedia,no.perl,18
no.musikk,no.norsk.fagord,18
no.net,no.perl,18
no.news.drift,no.film,18
no.norsk,no.lisp,18
no.norsk,no.perl,18
no.norsk.fagord,no.lisp,18
no.norsk.fagord,no.perl,18
no.nuug,no.film,18
no.nuug,no.lisp,18
no.nuug,no.perl,18
no.prat.narkotika,no.lisp,18
no.prat.narkotika,no.prat.ufo,18
no.prat.politikk,no.kjemi,18
no.prat.politikk,no.musikk,18
no.prat.ufo,no.lisp,18
no.prat.ufo,no.prat.narkotika,18
no.religion,no.spill,18
no.skole.diverse,no.kjemi,18
no.skole.diverse,no.stortinget,18
no.slekt,no.elektronikk,18
no.slekt,no.ms-windows,18
no.slekt,no.reiser,18
no.sources.list,no.film,18
no.sources.wanted,no.film,18
no.speider,no.film,18
no.spill,no.religion,18
no.standard,unknown,18
no.tegnsett,no.film,18
no.test,no.musikk,18
no.unix,no.nuug,18
no.video,unknown,18
no.vitser,no.www,18
no.ai,no.alt.irc-treff,17
no.alt.arkiv,no.alt.irc-treff,17
no.alt.config,no.alt.irc-treff,17
no.alt.flame,no.alt.pompel-og-pilt,17
no.alt.frustrasjoner,no.it.emacs,17
no.alt.gledesutbrudd,no.alt.irc-treff,17
no.alt.gledesutbrudd,no.alt.pompel-og-pilt,17
no.alt.gledesutbrudd,no.alt.radio-tv.irma-1000,17
no.alt.gledesutbrudd,no.biz.annonser,17
no.alt.god.jul,no.alt.irc-treff,17
no.alt.irc-treff,no.alkohol,17
no.alt.irc-treff,no.alt.arkiv,17
no.alt.irc-treff,no.alt.god.jul,17
no.alt.irc-treff,no.alt.motorsykler,17
no.alt.mat,no.alt.irc-treff,17
no.alt.mat,no.biz.annonser,17
no.alt.motorsykler,no.religion,17
no.amiga,no.marked.data,17
no.audio,no.news.diverse,17
no.biz.annonser,no.alt.katter,17
no.biz.annonser,no.alt.mat.drikke,17
no.biz.annonser,no.alt.pompel-og-pilt,17
no.biz.annonser,no.alt.radio-tv.irma-1000,17
no.biz.annonser,no.ef,17
no.biz.annonser,no.it.emacs,17
no.biz.nettilbydere,no.biz.annonser.data,17
no.eunet.hjelp,unknown,17
no.film,no.kryptografi,17
no.general,no.spill.sjakk,17
no.kjemi,no.bolig,17
no.kryptografi,no.audio,17
no.kryptografi,no.bil,17
no.kryptografi,no.bolig,17
no.kryptografi,no.elektronikk,17
no.kryptografi,no.embnet,17
no.kryptografi,no.film,17
no.kryptografi,no.irc,17
no.kryptografi,no.kjemi,17
no.kryptografi,no.lisp,17
no.kryptografi,no.litteratur,17
no.linux,no.bolig,17
no.lisp,no.bolig,17
no.litteratur,no.bolig,17
no.mac,no.bolig,17
no.mac,no.kryptografi,17
no.mail.diverse,no.uninett.skole,17
no.marked,no.alt.katter,17
no.marked,no.prat.ufo,17
no.marked,no.sykkel,17
no.marked.bil,no.marked.diskusjon,17
no.marked.bolig,no.marked.diskusjon,17
no.marked.data,no.telepost,17
no.marked.jobb,no.perl,17
no.ms-windows,no.linux,17
no.ms-windows,no.unix,17
no.musikk,no.perl,17
no.news.diverse,no.radio_tv,17
no.norsk,no.ms-windows,17
no.pc,no.religion,17
no.prat.politikk,no.pressemeldinger.diskusjon,17
no.religion,no.pc,17
no.tele,no.norsk,17
no.tex,unknown,17
no.uninett.skole,no.uninett.diverse,17
no.unix,no.mac,17
no.ai,no.alt.pompel-og-pilt,16
no.alt.arkiv,no.alt.pompel-og-pilt,16
no.alt.config,no.alt.pompel-og-pilt,16
no.alt.diskusjoner,no.mac,16
no.alt.frustrasjoner,no.biz.annonser,16
no.alt.mat,no.bil,16
no.amiga,no.c,16
no.biz.diskusjoner,no.biz.nettilbydere,16
no.biz.nettilbydere,no.biz.diskusjoner,16
no.film,no.spill,16
no.general,no.prat.aksjer,16
no.irc,no.biz.annonser,16
no.irc,no.kryptografi,16
no.jus,no.kryptografi,16
no.kjemi,no.kryptografi,16
no.kryptografi,no.ef,16
no.lisp,no.kryptografi,16
no.litteratur,no.kryptografi,16
no.mail.diverse,no.biz.diskusjoner,16
no.mail.diverse,no.bolig,16
no.mail.diverse,no.kryptografi,16
no.marked.data,no.bolig,16
no.marked.diskusjon,no.linux,16
no.marked.jobb,no.bolig,16
no.medisin,no.sport.diverse,16
no.musikk,no.prat.politikk,16
no.musikk,no.stortinget,16
no.net,no.reiser,16
no.news.diverse,no.kryptografi,16
no.norsk.fagord,no.typografi,16
no.radio-tv,no.alt.diskusjoner,16
no.standard,no.telepost,16
no.student.samfund,no.general,16
no.sykkel,no.alt.gledesutbrudd,16
no.tegnsett,no.unix,16
no.tele,no.amiga,16
no.tele,no.mac,16
no.uninett.diverse,no.uninett.skole,16
no.uninett.drift,unknown,16
no.uninett.hjelp,no.uninett.skole,16
no.uninett.skole,no.uninett.hjelp,16
no.ai,no.alt.radio-tv.irma-1000,15
no.alkohol,no.alt.radio-tv.irma-1000,15
no.alt.frustrasjoner,no.perl,15
no.alt.gledesutbrudd,no.reiser,15
no.alt.motorsykler,no.alt.radio-tv.irma-1000,15
no.audio,no.media,15
no.c,no.amiga,15
no.general,no.norsk.fagord,15
no.irc,no.alt.mat,15
no.irc,no.alt.motorsykler,15
no.irc,no.alt.pompelog,15
no.irc,no.alt.radio_tv.irma1000,15
no.irc,no.eunet.hjelp,15
no.irc,no.stortinget,15
no.it.os.os2,no.linux,15
no.jus,no.biz.annonser,15
no.jus,no.prat.narkotika,15
no.kryptografi,no.havforskning,15
no.kryptografi,no.marked.jobb,15
no.lisp,no.alt.frustrasjoner,15
no.litteratur,no.marked.diskusjon,15
no.litteratur,no.prat.narkotika,15
no.litteratur,no.prat.ufo,15
no.mail.diverse,no.alt.katter,15
no.mail.diverse,no.alt.mat.drikke,15
no.marked.diskusjon,no.ms-windows,15
no.marked.diskusjon,no.prat.aksjer,15
no.media,no.marked.jobb,15
no.news.diverse,no.x,15
no.nuug,no.unix,15
no.prat.narkotika,no.radio-tv,15
no.pressemeldinger.diskusjon,no.pressemeldinger,15
no.spill,no.student.nett,15
no.spill,no.student.samfund,15
no.standard,no.slekt,15
no.standard,no.sources.list,15
no.standard,no.sources.wanted,15
no.standard,no.speider,15
no.standard,no.spill,15
no.standard,no.sport.diverse,15
no.standard,no.tungregning,15
no.student.nett,no.spill,15
no.student.nett,no.vitser,15
no.student.samfund,no.spill,15
no.student.samfund,no.vitser,15
no.unix,no.lisp,15
no.unix,no.www,15
no.vitser,no.student.nett,15
no.vitser,no.student.samfund,15
no.alkohol,no.audio,14
no.alt.amiga,no.pc,14
no.alt.diskusjoner,no.sources.wanted,14
no.alt.flame,no.jus,14
no.alt.irc-treff,no.audio,14
no.alt.radio-tv.irma-1000,no.alt.pompelog,14
no.bil,no.alt.diskusjoner,14
no.bil,no.alt.frustrasjoner,14
no.bil,no.alt.mat,14
no.biz.annonser,no.alt.gledesutbrudd,14
no.elektronikk,no.media,14
no.folklore.edb,no.perl,14
no.hobby.diverse,unknown,14
no.jus,no.biz.diskusjoner,14
no.jus,no.student.nett,14
no.kjemi,no.biz.diskusjoner,14
no.kryptografi,no.biz.diskusjoner,14
no.kryptografi,no.mail.diverse,14
no.kryptografi,no.mail.drift,14
no.kryptografi,no.marked.data,14
no.litteratur,no.prat.aksjer,14
no.mac,no.biz.diskusjoner,14
no.mac,no.it.emacs,14
no.marked.bolig,unknown,14
no.media,no.elektronikk,14
no.media,no.marked.bil,14
no.media,no.marked.bolig,14
no.media,no.marked.diskusjon,14
no.media,no.ms-windows,14
no.medisin,no.prat.narkotika,14
no.ms-windows,no.litteratur,14
no.musikk,no.alt.mat,14
no.musikk,no.alt.motorsykler,14
no.net,no.marked.bil,14
no.net,no.marked.bolig,14
no.net,no.marked.diskusjon,14
no.news.diverse,no.it.emacs,14
no.news.diverse,no.marked.bil,14
no.news.diverse,no.marked.bolig,14
no.news.diverse,no.uninett.diverse,14
no.norsk,no.marked.bil,14
no.norsk,no.marked.bolig,14
no.norsk,no.marked.diskusjon,14
no.nuug,no.marked.bil,14
no.nuug,no.marked.bolig,14
no.nuug,no.marked.diskusjon,14
no.prat.politikk,no.bil,14
no.psykologi,no.medisin,14
no.reiser,no.alt.motorsykler,14
no.speider,no.news.diverse,14
no.sport.fotball,no.sport.diverse,14
no.standard,no.radio_tv,14
no.tungregning,no.slekt,14
no.tungregning,no.sources.list,14
no.tungregning,no.sources.wanted,14
no.tungregning,no.speider,14
no.tungregning,no.spill,14
no.tungregning,no.sport.diverse,14
no.tungregning,no.standard,14
no.tungregning,no.tegnsett,14
no.tungregning,no.telepost,14
no.uninett.skole,no.radio_tv,14
no.unix,no.ms-windows,14
no.unix,no.tele,14
no.vitser,no.tegnsett,14
no.www,no.media,14
no.alt.pompel-og-pilt,no.alt.radio_tv.irma1000,13
no.biz.annonser.data,no.musikk,13
no.biz.nettilbydere,no.mac,13
no.c,no.news.diverse,13
no.film,no.biz.diskusjoner,13
no.havforskning,no.biz.annonser,13
no.havforskning,no.biz.diskusjoner,13
no.havforskning,no.bolig,13
no.havforskning,no.kryptografi,13
no.irc,no.biz.diskusjoner,13
no.jus,no.uninett.diverse,13
no.kjemi,no.alt.mat.drikke,13
no.kjemi,no.biz.annonser,13
no.kryptografi,no.alt.katter,13
no.kryptografi,no.alt.mat.drikke,13
no.kryptografi,no.alt.pompel-og-pilt,13
no.kryptografi,no.alt.radio-tv.irma-1000,13
no.kryptografi,no.alt.tegneserier,13
no.kryptografi,no.it.emacs,13
no.kryptografi,no.marked.bil,13
no.kryptografi,no.marked.bolig,13
no.lisp,no.biz.annonser,13
no.lisp,no.biz.diskusjoner,13
no.litteratur,no.biz.diskusjoner,13
no.mac,no.alt.katter,13
no.mac,no.alt.mat.drikke,13
no.mac,no.biz.nettilbydere,13
no.mac,no.marked.diskusjon,13
no.mac,no.prat.narkotika,13
no.mac,no.prat.ufo,13
no.mail.diverse,no.marked.diskusjon,13
no.mail.diverse,no.prat.narkotika,13
no.mail.diverse,no.prat.ufo,13
no.mail.drift,no.biz.annonser,13
no.mail.drift,no.biz.diskusjoner,13
no.mail.drift,no.bolig,13
no.mail.drift,no.kryptografi,13
no.mail.drift,no.marked.diskusjon,13
no.mail.drift,no.prat.narkotika,13
no.mail.drift,no.prat.ufo,13
no.marked,no.biz.diskusjoner,13
no.marked,no.prat.narkotika,13
no.marked.bil,no.audio,13
no.marked.bil,no.prat.narkotika,13
no.marked.bil,no.prat.ufo,13
no.marked.bolig,no.prat.narkotika,13
no.marked.bolig,no.prat.ufo,13
no.marked.data,no.kryptografi,13
no.marked.data,no.prat.aksjer,13
no.marked.data,no.prat.narkotika,13
no.marked.data,no.prat.ufo,13
no.marked.jobb,no.biz.diskusjoner,13
no.marked.jobb,no.kryptografi,13
no.marked.jobb,no.marked.diskusjon,13
no.marked.jobb,no.prat.narkotika,13
no.marked.jobb,no.prat.ufo,13
no.media,no.linux,13
no.media,no.prat.narkotika,13
no.medisin,no.marked.bil,13
no.medisin,no.marked.bolig,13
no.medisin,no.marked.diskusjon,13
no.medisin,no.prat.ufo,13
no.ms-windows,no.lisp,13
no.ms-windows,no.norsk,13
no.multimedia,no.marked.bil,13
no.multimedia,no.marked.bolig,13
no.multimedia,no.marked.diskusjon,13
no.multimedia,no.prat.narkotika,13
no.multimedia,no.prat.ufo,13
no.musikk,no.marked.bil,13
no.musikk,no.marked.diskusjon,13
no.musikk,no.prat.narkotika,13
no.musikk,no.prat.ufo,13
no.net,no.prat.narkotika,13
no.net,no.prat.ufo,13
no.news.diverse,no.alkohol,13
no.news.diverse,no.alt.katter,13
no.news.diverse,no.alt.mat.drikke,13
no.news.diverse,no.bibsys,13
no.news.diverse,no.biz.diskusjoner,13
no.norsk,no.marked.jobb,13
no.norsk,no.prat.narkotika,13
no.norsk,no.prat.ufo,13
no.norsk.fagord,no.folklore.edb,13
no.norsk.fagord,no.linux,13
no.norsk.fagord,no.marked.bil,13
no.norsk.fagord,no.marked.bolig,13
no.norsk.fagord,no.marked.diskusjon,13
no.norsk.fagord,no.prat.narkotika,13
no.norsk.fagord,no.prat.ufo,13
no.nuug,no.prat.narkotika,13
no.nuug,no.prat.ufo,13
no.prat.aksjer,no.marked.data,13
no.prat.narkotika,no.linux,13
no.prat.narkotika,no.marked.bil,13
no.prat.narkotika,no.marked.bolig,13
no.prat.narkotika,no.marked.diskusjon,13
no.prat.ufo,no.linux,13
no.prat.ufo,no.marked.bil,13
no.prat.ufo,no.marked.bolig,13
no.prat.ufo,no.marked.diskusjon,13
no.radio_tv,no.news.diverse,13
no.sport.volleyball,unknown,13
no.tungregning,no.radio_tv,13
no.unix,no.tegnsett,13
no.alkohol,no.film,12
no.audio,no.vit.diverse,12
no.biz.annonser,no.student.nett,12
no.biz.annonser,no.student.samfund,12
no.elektronikk,no.vit.diverse,12
no.eunet.drift,no.news.diverse,12
no.film,no.alt.katter,12
no.film,no.alt.mat.drikke,12
no.film,no.it.emacs,12
no.film,no.marked.bil,12
no.film,no.marked.bolig,12
no.general,no.pressemeldinger.diskusjon,12
no.havforskning,no.alt.katter,12
no.havforskning,no.alt.mat.drikke,12
no.havforskning,no.it.emacs,12
no.havforskning,no.marked.bil,12
no.havforskning,no.marked.bolig,12
no.hobby.diverse,no.biz.annonser,12
no.irc,no.alt.katter,12
no.irc,no.alt.mat.drikke,12
no.irc,no.it.emacs,12
no.irc,no.marked.bil,12
no.irc,no.marked.bolig,12
no.it.emacs,no.alt.katter,12
no.it.emacs,no.alt.mat.drikke,12
no.it.emacs,no.alt.pompel-og-pilt,12
no.it.emacs,no.alt.radio-tv.irma-1000,12
no.it.emacs,no.alt.tegneserier,12
no.it.emacs,no.audio,12
no.it.emacs,no.bil,12
no.it.emacs,no.biz.annonser,12
no.it.emacs,no.biz.diskusjoner,12
no.it.emacs,no.bolig,12
no.it.emacs,no.c,12
no.it.emacs,no.ef,12
no.it.emacs,no.elektronikk,12
no.it.emacs,no.embnet,12
no.it.emacs,no.film,12
no.it.emacs,no.havforskning,12
no.it.emacs,no.irc,12
no.it.emacs,no.jus,12
no.it.emacs,no.kjemi,12
no.it.emacs,no.kryptografi,12
no.it.emacs,no.lisp,12
no.it.emacs,no.litteratur,12
no.it.emacs,no.mail.diverse,12
no.it.emacs,no.mail.drift,12
no.it.emacs,no.marked,12
no.it.emacs,no.marked.bil,12
no.it.emacs,no.marked.bolig,12
no.it.emacs,no.marked.data,12
no.it.emacs,no.marked.jobb,12
no.jus,no.alt.katter,12
no.jus,no.alt.mat.drikke,12
no.jus,no.it.emacs,12
no.jus,no.marked.bil,12
no.jus,no.marked.bolig,12
no.kjemi,no.alt.katter,12
no.kjemi,no.it.emacs,12
no.kjemi,no.marked.bil,12
no.kjemi,no.marked.bolig,12
no.linux,no.alt.katter,12
no.linux,no.alt.mat.drikke,12
no.linux,no.tele,12
no.lisp,no.alt.katter,12
no.lisp,no.alt.mat.drikke,12
no.litteratur,no.alt.katter,12
no.litteratur,no.alt.mat.drikke,12
no.litteratur,no.it.emacs,12
no.mac,no.prat.aksjer,12
no.mail.diverse,no.prat.aksjer,12
no.mail.drift,no.alt.katter,12
no.mail.drift,no.alt.mat.drikke,12
no.mail.drift,no.it.emacs,12
no.mail.drift,no.ms-windows,12
no.mail.drift,no.prat.aksjer,12
no.marked,no.it.emacs,12
no.marked,no.prat.aksjer,12
no.marked,no.radio-tv,12
no.marked.bil,no.alt.katter,12
no.marked.bil,no.alt.mat.drikke,12
no.marked.bil,no.alt.pompel-og-pilt,12
no.marked.bil,no.alt.radio-tv.irma-1000,12
no.marked.bil,no.alt.tegneserier,12
no.marked.bil,no.biz.diskusjoner,12
no.marked.bil,no.bolig,12
no.marked.bil,no.c,12
no.marked.bil,no.ef,12
no.marked.bil,no.embnet,12
no.marked.bil,no.film,12
no.marked.bil,no.general,12
no.marked.bil,no.havforskning,12
no.marked.bil,no.irc,12
no.marked.bil,no.it.emacs,12
no.marked.bil,no.jus,12
no.marked.bil,no.kjemi,12
no.marked.bil,no.kryptografi,12
no.marked.bil,no.ms-windows,12
no.marked.bil,no.prat.aksjer,12
no.marked.bolig,no.alt.katter,12
no.marked.bolig,no.alt.mat.drikke,12
no.marked.bolig,no.alt.pompel-og-pilt,12
no.marked.bolig,no.alt.radio-tv.irma-1000,12
no.marked.bolig,no.alt.tegneserier,12
no.marked.bolig,no.audio,12
no.marked.bolig,no.bil,12
no.marked.bolig,no.biz.diskusjoner,12
no.marked.bolig,no.c,12
no.marked.bolig,no.ef,12
no.marked.bolig,no.elektronikk,12
no.marked.bolig,no.embnet,12
no.marked.bolig,no.film,12
no.marked.bolig,no.general,12
no.marked.bolig,no.havforskning,12
no.marked.bolig,no.irc,12
no.marked.bolig,no.it.emacs,12
no.marked.bolig,no.jus,12
no.marked.bolig,no.kjemi,12
no.marked.bolig,no.kryptografi,12
no.marked.bolig,no.ms-windows,12
no.marked.bolig,no.prat.aksjer,12
no.marked.data,no.alt.diskusjoner,12
no.marked.data,no.alt.katter,12
no.marked.data,no.alt.mat.drikke,12
no.marked.data,no.it.emacs,12
no.marked.data,no.unix,12
no.marked.diskusjon,no.marked.jobb,12
no.marked.diskusjon,no.musikk,12
no.marked.jobb,no.alt.katter,12
no.marked.jobb,no.alt.mat.drikke,12
no.marked.jobb,no.it.emacs,12
no.marked.jobb,no.prat.aksjer,12
no.media,no.prat.aksjer,12
no.medisin,no.ms-windows,12
no.medisin,no.prat.aksjer,12
no.ms-windows,no.media,12
no.multimedia,no.prat.aksjer,12
no.multimedia,no.unix,12
no.musikk,no.prat.aksjer,12
no.net,no.prat.aksjer,12
no.net,no.uninett.drift,12
no.news.diverse,no.alt.god.jul,12
no.norsk,no.prat.aksjer,12
no.norsk,no.religion,12
no.norsk.fagord,no.prat.aksjer,12
no.nuug,no.ms-windows,12
no.nuug,no.prat.aksjer,12
no.perl,no.www,12
no.prat.aksjer,no.lisp,12
no.prat.aksjer,no.litteratur,12
no.prat.aksjer,no.mac,12
