newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.slekt.etterlysning,no.student.samfund,869,147,6,0.005940594059405941
no.film,no.sources.wanted,2416,126,15,0.00593589236248516
no.alt.pompelog,no.vit.diverse,143,196,2,0.005934718100890208
no.alt.fan.de-lillos,no.marked,117,8022,48,0.005932517612161661
no.pc,no.vr,5333,97,32,0.005928121526491293
no.alt.amiga,no.speider,256,423,4,0.005925925925925926
no.alt.gledesutbrudd,no.video,1621,248,11,0.005920344456404736
no.alt.config,no.folklore.generelt,327,13,2,0.005917159763313609
no.nuug,no.tex,83,87,1,0.005917159763313609
no.speider,no.tex,423,87,3,0.005917159763313609
no.alt.amiga,no.religion,256,1105,8,0.005912786400591279
no.perl,no.slekt.programmer,385,126,3,0.005905511811023622
no.radio_tv,no.spill.rollespill,583,269,5,0.0059031877213695395
no.mac,no.prat.ufo,2597,133,16,0.0058953574060427415
no.biz.nettilbydere,no.spill.sjakk,258,84,2,0.0058823529411764705
no.musikk.klassisk,no.sport.fotball,141,372,3,0.0058823529411764705
no.alt.mat,no.org.isoc-no,1172,26,7,0.005877413937867338
no.marked,no.sport.fotball,8022,372,49,0.005871779508687837
no.news.drift,no.sport.fotball,314,372,4,0.005865102639296188
no.org.nobug.diverse,no.student.nett,43,300,2,0.005865102639296188
no.media,no.vitser,96,3342,20,0.005851375073142188
no.embnet,no.slekt.programmer,218,126,2,0.005847953216374269
no.folklore.edb,no.marked.jobb,68,1996,12,0.005847953216374269
no.it.diverse,no.spill.sjakk,260,84,2,0.005847953216374269
no.musikk.klassisk,no.sources.list,141,31,1,0.005847953216374269
no.news.drift,no.pressemeldinger.diskusjon,314,30,2,0.005847953216374269
no.eunet.diverse,no.religion,100,1105,7,0.005843071786310518
no.norsk.fagord,no.sykkel,105,756,5,0.005841121495327103
no.alt.diskusjoner,no.marked.diskusjon,2183,57,13,0.0058374494836102376
no.spill.rollespill,no.video,269,248,3,0.005836575875486381
no.norsk.fagord,no.vitser,105,3342,20,0.005836008170411439
no.ef,no.slekt.etterlysning,510,869,8,0.005835156819839533
no.alt.config,no.org.decus,327,18,2,0.0058309037900874635
no.biz.nettilbydere,no.tex,258,87,2,0.0058309037900874635
no.kryptografi,no.prat.ufo,212,133,2,0.0058309037900874635
no.video,no.vr,248,97,2,0.0058309037900874635
no.marked,no.media,8022,96,47,0.005823318052285962
no.bil,no.media,1461,96,9,0.005813953488372093
no.it.os.os2,no.x,126,220,2,0.005813953488372093
no.norsk.fagord,no.uninett.drift,105,68,1,0.005813953488372093
no.slekt.programmer,no.x,126,220,2,0.005813953488372093
no.sport.fotball,no.student.samfund,372,147,3,0.005813953488372093
no.alt.pompelog,no.biz.annonser,143,1415,9,0.005810200129115558
no.alt.irctreff,no.marked.jobb,82,1996,12,0.005808325266214908
no.kjemi,no.pressemeldinger.diskusjon,663,30,4,0.005805515239477504
no.marked.jobb,no.spill.sjakk,1996,84,12,0.005802707930367505
no.ai,no.slekt,179,1728,11,0.0058016877637130804
no.slekt.programmer,no.uninett.skole,126,395,3,0.005791505791505791
no.alt.flame,no.it.diverse,2346,260,15,0.005789270551910459
no.news.diverse,no.svar,1727,11,10,0.005787037037037037
no.alt.fan.de-lillos,no.marked.diskusjon,117,57,1,0.005780346820809248
no.jus,no.uninett.katalog,1720,20,10,0.005780346820809248
no.norsk.fagord,no.uninett.hjelp,105,69,1,0.005780346820809248
no.pressemeldinger.diskusjon,no.sport.diverse,30,1362,8,0.005780346820809248
no.folklore.overtro,no.medisin,9,514,3,0.0057692307692307696
no.biz.diskusjoner,no.slekt,190,1728,11,0.0057682223387519665
no.folklore.generelt,no.prat.seksualitet,13,336,2,0.005763688760806916
no.eunet.diverse,no.marked.jobb,100,1996,12,0.005758157389635317
no.jus,no.pressemeldinger.diskusjon,1720,30,10,0.005747126436781609
no.alt.radio_tv.irma1000,no.prat.narkotika,210,316,3,0.0057361376673040155
no.alt.pompel-og-pilt,no.slekt,202,1728,11,0.005732152162584679
no.folklore.generelt,no.medisin,13,514,3,0.0057251908396946565
no.org.nobug.diverse,no.tele,43,1538,9,0.0057251908396946565
no.news.diverse,no.pressemeldinger.diskusjon,1727,30,10,0.005724098454493417
no.alt.pompelog,no.www,143,560,4,0.005722460658082976
no.news.diverse,no.sources.list,1727,31,10,0.005720823798627002
no.eunet.drift,no.marked.data,125,6029,35,0.005719888870730511
no.religion,no.slekt.programmer,1105,126,7,0.005718954248366013
no.religion,no.sources.wanted,1105,126,7,0.005718954248366013
no.prat.ufo,no.uninett.skole,133,395,3,0.005714285714285714
no.alt.radio_tv.irma1000,no.ms-windows,210,2258,14,0.0057049714751426246
no.amiga,no.mail.drift,333,373,4,0.005698005698005698
no.reiser,no.tex,972,87,6,0.005698005698005698
no.linux,no.musikk.klassisk,2863,141,17,0.005691329092735186
no.alt.radio-tv.irma-1000,no.test,202,1212,8,0.005689900426742532
no.mac,no.marked.diskusjon,2597,57,15,0.005683971201212581
no.alt.arkiv,no.skole.diverse,130,224,2,0.005681818181818182
no.news.diverse,no.org.nobug.diverse,1727,43,10,0.005681818181818182
no.pressemeldinger.diskusjon,no.student.samfund,30,147,1,0.005681818181818182
no.psykologi,no.slekt.programmer,405,126,3,0.005681818181818182
no.slekt.programmer,no.tungregning,126,51,1,0.005681818181818182
no.eunet.diverse,no.radio-tv,100,1319,8,0.005669737774627924
no.alt.pompelog,no.alt.sjokolade,143,212,2,0.0056657223796034
no.eunet.drift,no.musikk,125,3425,20,0.0056657223796034
no.musikk,no.sources.wanted,3425,126,20,0.005664117813650524
no.elektronikk,no.tex,1511,87,9,0.005663939584644431
no.bibsys,no.mac,69,2597,15,0.005658242172764994
no.alt.gledesutbrudd,no.slekt.etterlysning,1621,869,14,0.005654281098546042
no.sport.diverse,no.sport.volleyball,1362,64,8,0.005641748942172073
no.alt.irctreff,no.spill,82,2771,16,0.005639760310186817
no.alt.pompel-og-pilt,no.amiga,202,333,3,0.005639097744360902
no.alt.radio-tv.irma-1000,no.amiga,202,333,3,0.005639097744360902
no.alt.pompel-og-pilt,no.slekt.etterlysning,202,869,6,0.005633802816901409
no.alt.radio-tv.irma-1000,no.slekt.etterlysning,202,869,6,0.005633802816901409
no.it.diverse,no.vr,260,97,2,0.005633802816901409
no.marked.bil,no.vit.diverse,875,196,6,0.005633802816901409
no.biz.nettilbydere,no.eunet.diverse,258,100,2,0.0056179775280898875
no.havforskning,no.sport.fotball,344,372,4,0.0056179775280898875
no.prat.ufo,no.radio_tv,133,583,4,0.0056179775280898875
no.litteratur,no.org.isoc-no,1408,26,8,0.005610098176718092
no.alt.sjokolade,no.student.samfund,212,147,2,0.0056022408963585435
no.org.nobug.diverse,no.prat.narkotika,43,316,2,0.0056022408963585435
no.video,no.vitser,248,3342,20,0.0056022408963585435
no.bibsys,no.vitser,69,3342,19,0.005601415094339622
no.hobby.diverse,no.spill.rollespill,270,269,3,0.005597014925373134
no.marked.diskusjon,no.pc,57,5333,30,0.005597014925373134
no.alt.irctreff,no.tele,82,1538,9,0.00558659217877095
no.medisin,no.org.isoc-no,514,26,3,0.00558659217877095
no.ms-windows,no.spill.sjakk,2258,84,13,0.0055817947617003
no.audio,no.folklore.edb,2278,68,13,0.005572224603514788
no.alt.irctreff,no.pc,82,5333,30,0.005571030640668524
no.audio,no.uninett.hjelp,2278,69,13,0.005569837189374464
no.svar,no.unix,11,1073,6,0.0055658627087198514
no.alt.fan.de-lillos,no.mac,117,2597,15,0.005557613931085587
no.alt.amiga,no.audio,256,2278,14,0.005555555555555556
no.alt.god.jul,no.spill.sjakk,459,84,3,0.005555555555555556
no.org.isoc-no,no.prat.seksualitet,26,336,2,0.005555555555555556
no.eunet.diverse,no.vitser,100,3342,19,0.005550686532281624
no.slekt.programmer,no.stortinget,126,599,4,0.005547850208044383
no.alt.mat,no.vr,1172,97,7,0.005546751188589541
no.alt.katter,no.sport.fotball,535,372,5,0.005543237250554324
no.amiga,no.pressemeldinger.diskusjon,333,30,2,0.00554016620498615
no.amiga,no.sykkel,333,756,6,0.00554016620498615
no.slekt,no.spill.rollespill,1728,269,11,0.0055387713997985906
no.alkohol,no.org.isoc-no,1064,26,6,0.005535055350553505
no.slekt.etterlysning,no.telepost,869,403,7,0.005533596837944664
no.alt.gullkorn,no.typografi,6,176,1,0.0055248618784530384
no.psykologi,no.slekt.etterlysning,405,869,7,0.0055248618784530384
no.alt.fan.de-lillos,no.video,117,248,2,0.005509641873278237
no.mail.diverse,no.svar,902,11,5,0.005506607929515419
no.eunet.drift,no.reiser,125,972,6,0.005499541704857928
no.medisin,no.radio_tv,514,583,6,0.005499541704857928
no.marked.diskusjon,no.slekt.programmer,57,126,1,0.005494505494505495
no.marked.diskusjon,no.sources.wanted,57,126,1,0.005494505494505495
no.reiser,no.sources.wanted,972,126,6,0.005494505494505495
no.bibsys,no.linux,69,2863,16,0.0054869684499314125
no.medisin,no.telepost,514,403,5,0.005482456140350877
no.prat.narkotika,no.tungregning,316,51,2,0.005479452054794521
no.amiga,no.embnet,333,218,3,0.005474452554744526
no.net,no.pressemeldinger.diskusjon,1073,30,6,0.0054694621695533276
no.musikk,no.uninett.hjelp,3425,69,19,0.005467625899280576
no.eunet.diverse,no.spill.sjakk,100,84,1,0.00546448087431694
no.havforskning,no.org.dnd,344,24,2,0.00546448087431694
no.alt.amiga,no.musikk,256,3425,20,0.005462988254575253
no.alt.diskusjoner,no.org.isoc-no,2183,26,12,0.005461993627674101
no.alt.diskusjoner,no.pressemeldinger.diskusjon,2183,30,12,0.005452067242162653
no.alt.pompelog,no.ms-windows,143,2258,13,0.005443886097152429
no.prat.seksualitet,no.telepost,336,403,4,0.005442176870748299
no.alt.fan.de-lillos,no.folklore.edb,117,68,1,0.005434782608695652
no.alt.katter,no.uninett.katalog,535,20,3,0.005434782608695652
no.folklore.overtro,no.typografi,9,176,1,0.005434782608695652
no.alt.diskusjoner,no.org.nobug.diverse,2183,43,12,0.005420054200542005
no.marked,no.musikk.klassisk,8022,141,44,0.005419386623968469
no.alt.fan.de-lillos,no.bibsys,117,69,1,0.005405405405405406
no.alt.fan.de-lillos,no.standard,117,69,1,0.005405405405405406
no.alt.pompelog,no.org.nobug.diverse,143,43,1,0.005405405405405406
no.bibsys,no.musikk.gitar,69,1047,6,0.005405405405405406
no.org.nobug.diverse,no.unix,43,1073,6,0.005405405405405406
no.amiga,no.stortinget,333,599,5,0.005393743257820928
no.mail.diverse,no.pressemeldinger.diskusjon,902,30,5,0.005393743257820928
no.amiga,no.reiser,333,972,7,0.00539291217257319
no.alt.gledesutbrudd,no.marked.diskusjon,1621,57,9,0.005392450569203115
no.skole.diverse,no.uninett.diverse,224,149,2,0.005390835579514825
no.alt.irc-treff,no.amiga,227,333,3,0.005385996409335727
no.svar,no.typografi,11,176,1,0.005376344086021506
no.alt.flame,no.media,2346,96,13,0.005351996706463565
no.marked.bolig,no.org.isoc-no,538,26,3,0.0053475935828877
no.it.os.os2,no.pc,126,5333,29,0.005340699815837937
no.musikk.gitar,no.spill.sjakk,1047,84,6,0.005333333333333333
no.org.isoc-no,no.religion,26,1105,6,0.005333333333333333
no.musikk.klassisk,no.pc,141,5333,29,0.005325987144168962
no.biz.annonser,no.vr,1415,97,8,0.005319148936170213
no.folklore.generelt,no.typografi,13,176,1,0.005319148936170213
no.it.emacs,no.vr,281,97,2,0.005319148936170213
no.mswindow,no.uninett.katalog,358,20,2,0.005319148936170213
no.musikk.gitar,no.tex,1047,87,6,0.005319148936170213
no.norsk.fagord,no.spill.sjakk,105,84,1,0.005319148936170213
no.folklore.edb,no.spill,68,2771,15,0.005311614730878187
no.uninett.drift,no.vitser,68,3342,18,0.005306603773584905
no.standard,no.vitser,69,3342,18,0.005305039787798408
no.uninett.hjelp,no.vitser,69,3342,18,0.005305039787798408
no.multimedia,no.tex,1241,87,7,0.005299015897047691
no.c,no.folklore.overtro,940,9,5,0.005296610169491525
no.alt.flame,no.sources.wanted,2346,126,13,0.005286701911346075
no.spill.sjakk,no.vitser,84,3342,18,0.00528169014084507
no.slekt,no.typografi,1728,176,10,0.005279831045406547
no.folklore.overtro,no.sport.fotball,9,372,2,0.005277044854881266
no.c,no.folklore.generelt,940,13,5,0.005274261603375527
no.alt.amiga,no.prat.narkotika,256,316,3,0.005272407732864675
no.prat.aksjer,no.spill.rollespill,303,269,3,0.005272407732864675
no.eunet.hjelp,no.marked.bolig,225,538,4,0.005270092226613966
no.alt.amiga,no.slekt.programmer,256,126,2,0.005263157894736842
no.slekt.etterlysning,no.tex,869,87,5,0.005257623554153523
no.bil,no.uninett.hjelp,1461,69,8,0.005256241787122208
no.biz.nettilbydere,no.eunet.drift,258,125,2,0.005249343832020997
no.alt.config,no.video,327,248,3,0.005244755244755245
no.sport.fotball,no.uninett.skole,372,395,4,0.005242463958060288
no.alkohol,no.tex,1064,87,6,0.005240174672489083
no.mswindow,no.org.isoc-no,358,26,2,0.005235602094240838
no.alt.fan.de-lillos,no.marked.data,117,6029,32,0.005233889434085705
no.bibsys,no.prat.narkotika,69,316,2,0.005221932114882507
no.folklore.generelt,no.sport.fotball,13,372,2,0.005221932114882507
no.prat.narkotika,no.standard,316,69,2,0.005221932114882507
no.sources.wanted,no.vitser,126,3342,18,0.0052173913043478265
no.bibsys,no.pc,69,5333,28,0.005210271678451805
no.alt.radio-tv.irma-1000,no.slekt,202,1728,10,0.005208333333333333
no.eunet.drift,no.folklore.edb,125,68,1,0.005208333333333333
no.folklore.overtro,no.tegnsett,9,184,1,0.005208333333333333
no.alt.motorsykler,no.tungregning,1690,51,9,0.005196304849884526
no.amiga,no.litteratur,333,1408,9,0.005196304849884526
no.prat.aksjer,no.spill.sjakk,303,84,2,0.005194805194805195
no.bibsys,no.eunet.drift,69,125,1,0.0051813471502590676
no.folklore.edb,no.slekt.programmer,68,126,1,0.0051813471502590676
no.it.os.os2,no.uninett.drift,126,68,1,0.0051813471502590676
no.kryptografi,no.slekt,212,1728,10,0.0051813471502590676
no.org.decus,no.typografi,18,176,1,0.0051813471502590676
no.slekt.programmer,no.uninett.drift,126,68,1,0.0051813471502590676
no.sykkel,no.uninett.katalog,756,20,4,0.0051813471502590676
no.student.samfund,no.test,147,1212,7,0.005177514792899409
no.org.nobug.diverse,no.radio-tv,43,1319,7,0.0051660516605166054
no.org.dnd,no.www,24,560,3,0.0051635111876075735
no.bibsys,no.it.os.os2,69,126,1,0.005154639175257732
no.it.os.os2,no.standard,126,69,1,0.005154639175257732
no.org.dnd,no.sykkel,24,756,4,0.005154639175257732
no.slekt.programmer,no.standard,126,69,1,0.005154639175257732
no.slekt.programmer,no.uninett.hjelp,126,69,1,0.005154639175257732
no.bil,no.eunet.diverse,1461,100,8,0.0051513200257566
no.multimedia,no.slekt.programmer,1241,126,7,0.005147058823529412
no.prat.aksjer,no.slekt.etterlysning,303,869,6,0.005145797598627788
no.bibsys,no.general,69,5599,29,0.0051427558077673345
no.general,no.uninett.hjelp,5599,69,29,0.0051427558077673345
no.folklore.overtro,no.prat.politikk,9,382,2,0.005141388174807198
no.org.isoc-no,no.sykkel,26,756,4,0.005141388174807198
no.eunet.diverse,no.musikk,100,3425,18,0.0051325919589392645
no.general,no.spill.sjakk,5599,84,29,0.005129112133003184
no.eunet.hjelp,no.www,225,560,4,0.005121638924455826
no.pressemeldinger.diskusjon,no.sykkel,30,756,4,0.005115089514066497
no.marked.diskusjon,no.radio-tv,57,1319,7,0.005113221329437546
no.embnet,no.sport.fotball,218,372,3,0.005110732538330494
no.alt.amiga,no.radio-tv,256,1319,8,0.005105296745373325
no.eunet.diverse,no.vr,100,97,1,0.00510204081632653
no.folklore.generelt,no.tegnsett,13,184,1,0.00510204081632653
no.kjemi,no.slekt.programmer,663,126,4,0.005095541401273885
no.alt.katter,no.marked.diskusjon,535,57,3,0.0050933786078098476
no.sport.fotball,no.x,372,220,3,0.0050933786078098476
no.alt.sjokolade,no.tegnsett,212,184,2,0.005076142131979695
no.eunet.diverse,no.marked,100,8022,41,0.0050736295012993446
no.mail.drift,no.org.dnd,373,24,2,0.005063291139240506
no.alt.tegneserier,no.tex,906,87,5,0.005060728744939271
no.tele,no.tungregning,1538,51,8,0.005060088551549652
no.religion,no.tex,1105,87,6,0.00505902192242833
no.alt.fan.de-lillos,no.alt.irctreff,117,82,1,0.005050505050505051
no.folklore.generelt,no.perl,13,385,2,0.005050505050505051
no.org.isoc-no,no.reiser,26,972,5,0.005035246727089627
no.bibsys,no.slekt,69,1728,9,0.0050335570469798654
no.linux,no.prat.ufo,2863,133,15,0.005031868500503187
no.alt.arkiv,no.slekt.etterlysning,130,869,5,0.005030181086519115
no.net,no.slekt.programmer,1073,126,6,0.005029337803855826
no.alt.pompelog,no.marked.diskusjon,143,57,1,0.005025125628140704
no.org.dnd,no.typografi,24,176,1,0.005025125628140704
no.alt.amiga,no.alt.flame,256,2346,13,0.005021243723445346
no.it.os.os2,no.marked.bil,126,875,5,0.0050200803212851405
no.marked.bil,no.slekt.programmer,875,126,5,0.0050200803212851405
no.alt.mat,no.pressemeldinger.diskusjon,1172,30,6,0.005016722408026756
no.news.drift,no.tex,314,87,2,0.005012531328320802
no.it.emacs,no.slekt,281,1728,10,0.0050025012506253125
no.amiga,no.uninett.hjelp,333,69,2,0.005
no.biz.annonser.data,no.standard,534,69,3,0.005
no.biz.annonser.data,no.uninett.hjelp,534,69,3,0.005
no.biz.diskusjoner,no.svar,190,11,1,0.005
no.prat.ufo,no.uninett.drift,133,68,1,0.005
no.alt.flame,no.standard,2346,69,12,0.004993757802746567
no.slekt,no.spill.sjakk,1728,84,9,0.004991680532445923
no.alt.amiga,no.student.samfund,256,147,2,0.004987531172069825
no.prat.narkotika,no.tex,316,87,2,0.004987531172069825
no.prat.ufo,no.standard,133,69,1,0.004975124378109453
no.bibsys,no.marked.bolig,69,538,3,0.004966887417218543
no.prat.seksualitet,no.standard,336,69,2,0.004962779156327543
no.alt.motorsykler,no.prat.ufo,1690,133,9,0.004961411245865491
no.alt.radio_tv.irma1000,no.vit.diverse,210,196,2,0.0049504950495049506
no.org.dnd,no.prat.politikk,24,382,2,0.0049504950495049506
no.org.isoc-no,no.radio_tv,26,583,3,0.0049504950495049506
no.norsk,no.uninett.katalog,1809,20,9,0.004945054945054945
no.marked.diskusjon,no.sykkel,57,756,4,0.004944375772558714
no.stortinget,no.svar,599,11,3,0.004942339373970346
no.it.emacs,no.slekt.programmer,281,126,2,0.0049382716049382715
no.alt.flame,no.vr,2346,97,12,0.0049362402303578775
no.norsk,no.org.dnd,1809,24,9,0.004934210526315789
no.eunet.drift,no.vitser,125,3342,17,0.004927536231884058
no.alt.fan.de-lillos,no.tex,117,87,1,0.0049261083743842365
no.marked.diskusjon,no.student.samfund,57,147,1,0.0049261083743842365
no.mswindow,no.tungregning,358,51,2,0.004914004914004914
no.reiser,no.tungregning,972,51,5,0.004911591355599214
no.alt.frustrasjoner,no.sources.list,3040,31,15,0.004908376963350785
no.alt.fan.de-lillos,no.slekt,117,1728,9,0.004901960784313725
no.musikk.klassisk,no.sport.volleyball,141,64,1,0.004901960784313725
no.norsk.fagord,no.spill,105,2771,14,0.004891684136967156
no.mail.diverse,no.slekt.programmer,902,126,5,0.004887585532746823
no.biz.annonser.data,no.slekt,534,1728,11,0.004886717014660151
no.marked.diskusjon,no.reiser,57,972,5,0.0048828125
no.folklore.edb,no.sykkel,68,756,4,0.004878048780487805
no.alt.tegneserier,no.it.os.os2,906,126,5,0.004868549172346641
no.slekt.etterlysning,no.sport.fotball,869,372,6,0.004858299595141701
no.biz.annonser.data,no.tex,534,87,3,0.0048543689320388345
no.it.emacs,no.prat.ufo,281,133,2,0.0048543689320388345
no.marked.diskusjon,no.org.efn.diskusjon,57,357,2,0.0048543689320388345
no.pressemeldinger.diskusjon,no.test,30,1212,6,0.0048543689320388345
no.sources.list,no.typografi,31,176,1,0.0048543689320388345
no.svar,no.telepost,11,403,2,0.0048543689320388345
no.film,no.uninett.hjelp,2416,69,12,0.004852405984634048
no.c,no.media,940,96,5,0.004849660523763337
no.marked.diskusjon,no.mswindow,57,358,2,0.004842615012106538
no.musikk.klassisk,no.slekt,141,1728,9,0.004838709677419355
no.org.dnd,no.stortinget,24,599,3,0.004838709677419355
no.alt.irctreff,no.sources.wanted,82,126,1,0.004830917874396135
no.slekt.programmer,no.tele,126,1538,8,0.004830917874396135
no.marked.bil,no.radio_tv,875,583,7,0.004824259131633356
no.multimedia,no.svar,1241,11,6,0.004815409309791332
no.perl,no.slekt.etterlysning,385,869,6,0.004807692307692308
no.hobby.diverse,no.uninett.diverse,270,149,2,0.004796163069544364
no.general,no.tex,5599,87,27,0.004771160982505743
no.alt.irctreff,no.reiser,82,972,5,0.004766444232602479
no.alt.radio_tv.irma1000,no.alt.sjokolade,210,212,2,0.004761904761904762
no.alt.radio_tv.irma1000,no.kryptografi,210,212,2,0.004761904761904762
no.reiser,no.spill.sjakk,972,84,5,0.004757373929590866
no.ms-windows,no.standard,2258,69,11,0.004749568221070812
no.biz.diskusjoner,no.slekt.etterlysning,190,869,5,0.004743833017077799
no.alt.pompelog,no.bibsys,143,69,1,0.004739336492890996
no.marked.jobb,no.sources.wanted,1996,126,10,0.004734848484848485
no.marked.data,no.sources.wanted,6029,126,29,0.004733920992491022
no.audio,no.marked.diskusjon,2278,57,11,0.004733218588640275
no.org.nobug.diverse,no.prat.politikk,43,382,2,0.004728132387706856
no.alt.pompelog,no.marked.data,143,6029,29,0.004720820446036138
no.alt.fan.de-lillos,no.linux,117,2863,14,0.004720161834120027
no.alt.radio-tv.irma-1000,no.svar,202,11,1,0.0047169811320754715
no.bolig,no.sources.list,608,31,3,0.0047169811320754715
no.musikk.gitar,no.org.decus,1047,18,5,0.0047169811320754715
no.sources.wanted,no.tex,126,87,1,0.0047169811320754715
no.litteratur,no.spill.sjakk,1408,84,7,0.0047138047138047135
no.c,no.slekt.programmer,940,126,5,0.00471253534401508
no.alt.pompel-og-pilt,no.eunet.hjelp,202,225,2,0.004705882352941176
no.bibsys,no.test,69,1212,6,0.004705882352941176
no.test,no.uninett.hjelp,1212,69,6,0.004705882352941176
no.alt.katter,no.biz.annonser.data,535,534,5,0.004699248120300752
no.alt.arkiv,no.spill.sjakk,130,84,1,0.004694835680751174
no.alt.irctreff,no.www,82,560,3,0.004694835680751174
no.biz.diskusjoner,no.org.dnd,190,24,1,0.004694835680751174
no.org.decus,no.vit.diverse,18,196,1,0.004694835680751174
no.lisp,no.slekt.etterlysning,203,869,5,0.004686035613870665
no.marked,no.sources.wanted,8022,126,38,0.00468557336621455
no.alt.mat.drikke,no.folklore.overtro,420,9,2,0.00468384074941452
no.alt.amiga,no.bil,256,1461,8,0.004681100058513751
no.spill,no.uninett.katalog,2771,20,13,0.004679625629949604
no.alt.amiga,no.typografi,256,176,2,0.004651162790697674
no.bil,no.tungregning,1461,51,7,0.004651162790697674
no.folklore.overtro,no.speider,9,423,2,0.004651162790697674
no.tegnsett,no.video,184,248,2,0.004651162790697674
no.uninett.katalog,no.vit.diverse,20,196,1,0.004651162790697674
no.alt.sjokolade,no.slekt.etterlysning,212,869,5,0.004646840148698885
no.alt.mat,no.slekt.programmer,1172,126,6,0.0046439628482972135
no.prat.politikk,no.tungregning,382,51,2,0.004640371229698376
no.prat.seksualitet,no.vr,336,97,2,0.004640371229698376
no.alt.amiga,no.uninett.skole,256,395,3,0.004629629629629629
no.alt.arkiv,no.tex,130,87,1,0.004629629629629629
no.alt.fan.de-lillos,no.biz.annonser.data,117,534,3,0.004629629629629629
no.bolig,no.org.nobug.diverse,608,43,3,0.004629629629629629
no.alkohol,no.org.dnd,1064,24,5,0.0046168051708217915
no.psykologi,no.video,405,248,3,0.004615384615384616
no.slekt.etterlysning,no.x,869,220,5,0.004612546125461255
no.it.diverse,no.musikk.gitar,260,1047,6,0.004611837048424289
no.folklore.generelt,no.speider,13,423,2,0.004608294930875576
no.news.diverse,no.org.decus,1727,18,8,0.004605641911341394
no.org.decus,no.unix,18,1073,5,0.004604051565377533
no.marked,no.marked.diskusjon,8022,57,37,0.00460084556080577
no.alt.motorsykler,no.marked.diskusjon,1690,57,8,0.004600345025876941
no.bil,no.standard,1461,69,7,0.004596191726854892
no.alkohol,no.pressemeldinger.diskusjon,1064,30,5,0.004591368227731864
no.news.diverse,no.org.dnd,1727,24,8,0.004589787722317842
no.alt.frustrasjoner,no.org.isoc-no,3040,26,14,0.0045871559633027525
no.amiga,no.norsk.fagord,333,105,2,0.0045871559633027525
no.biz.diskusjoner,no.video,190,248,2,0.0045871559633027525
no.marked.data,no.norsk.fagord,6029,105,28,0.004585653455617425
no.marked,no.vr,8022,97,37,0.0045780747339767384
no.alt.flame,no.uninett.drift,2346,68,11,0.004577611319184353
no.alt.flame,no.uninett.hjelp,2346,69,11,0.004575707154742097
no.elektronikk,no.org.isoc-no,1511,26,7,0.004575163398692811
no.prat.ufo,no.tex,133,87,1,0.0045662100456621
no.marked.data,no.prat.ufo,6029,133,28,0.004564721225953701
no.elektronikk,no.pressemeldinger.diskusjon,1511,30,7,0.0045632333767926985
no.eunet.drift,no.sykkel,125,756,4,0.004561003420752566
no.alt.katter,no.it.os.os2,535,126,3,0.004559270516717325
no.alt.katter,no.slekt.programmer,535,126,3,0.004559270516717325
no.sources.wanted,no.sykkel,126,756,4,0.004555808656036446
no.marked.diskusjon,no.musikk.gitar,57,1047,5,0.004549590536851683
no.alt.radio_tv.irma1000,no.svar,210,11,1,0.004545454545454545
no.it.diverse,no.telepost,260,403,3,0.004545454545454545
no.it.os.os2,no.prat.narkotika,126,316,2,0.004545454545454545
no.prat.narkotika,no.sources.wanted,316,126,2,0.004545454545454545
no.psykologi,no.uninett.fik,405,37,2,0.004545454545454545
no.alt.frustrasjoner,no.marked.diskusjon,3040,57,14,0.0045410314628608495
no.alt.god.jul,no.slekt.etterlysning,459,869,6,0.0045385779122541605
no.marked.bolig,no.sources.wanted,538,126,3,0.0045385779122541605
no.media,no.sources.wanted,96,126,1,0.004524886877828055
no.alt.flame,no.eunet.diverse,2346,100,11,0.004517453798767967
no.spill.rollespill,no.typografi,269,176,2,0.004514672686230248
no.tele,no.uninett.katalog,1538,20,7,0.004513217279174726
no.kryptografi,no.svar,212,11,1,0.0045045045045045045
no.prat.politikk,no.sport.volleyball,382,64,2,0.0045045045045045045
no.elektronikk,no.tungregning,1511,51,7,0.0045016077170418
no.net,no.org.nobug.diverse,1073,43,5,0.004500450045004501
no.org.dnd,no.speider,24,423,2,0.0044943820224719105
no.org.nobug.diverse,no.psykologi,43,405,2,0.004484304932735426
no.pressemeldinger.diskusjon,no.tele,30,1538,7,0.004484304932735426
no.spill.rollespill,no.telepost,269,403,3,0.004484304932735426
no.linux,no.tungregning,2863,51,13,0.0044812133746983795
no.marked.jobb,no.org.dnd,1996,24,9,0.0044753853804077575
no.biz.annonser.data,no.musikk.klassisk,534,141,3,0.004464285714285714
no.alt.mat.drikke,no.sources.list,420,31,2,0.004454342984409799
no.amiga,no.havforskning,333,344,3,0.004451038575667656
no.org.dnd,no.religion,24,1105,5,0.004448398576512456
no.marked.data,no.uninett.drift,6029,68,27,0.004448105436573311
no.alt.gullkorn,no.x,6,220,1,0.0044444444444444444
no.folklore.overtro,no.irc,9,1349,6,0.004437869822485207
no.alt.config,no.slekt.programmer,327,126,2,0.004434589800443459
no.marked.jobb,no.org.nobug.diverse,1996,43,9,0.004433497536945813
no.folklore.generelt,no.irc,13,1349,6,0.004424778761061947
no.film,no.spill.sjakk,2416,84,11,0.0044194455604660505
no.media,no.slekt,96,1728,8,0.004405286343612335
no.irc,no.video,1349,248,7,0.00440251572327044
no.eunet.drift,no.www,125,560,3,0.004398826979472141
