from_newsgroup,to_newsgroup,number_of_references
no.alt.mat.drikke,no.alt.pompel-og-pilt,12
no.alt.mat.drikke,no.alt.pompelog,12
no.alt.mat.drikke,no.alt.radio-tv.irma-1000,12
no.alt.mat.drikke,no.alt.radio_tv.irma1000,12
no.alt.motorsykler,no.mac,12
no.alt.pompelog,no.audio,12
no.alt.radio-tv.irma-1000,no.news.diverse,12
no.alt.radio-tv.irma-1000,unknown,12
no.alt.radio_tv.irma1000,no.alt.tegneserier,12
no.alt.tegneserier,no.alt.radio_tv.irma1000,12
no.audio,no.bolig,12
no.bil,no.biz.diskusjoner,12
no.bil,no.bolig,12
no.biz.annonser,no.marked.bil,12
no.biz.annonser,no.marked.bolig,12
no.biz.diskusjoner,no.bil,12
no.bolig,no.audio,12
no.elektronikk,no.video,12
no.eunet.diverse,no.film,12
no.eunet.diverse,no.irc,12
no.eunet.drift,no.alt.diskusjoner,12
no.eunet.drift,no.film,12
no.eunet.drift,no.irc,12
no.eunet.drift,no.pc,12
no.film,no.alt.flame,12
no.film,no.eunet.diverse,12
no.film,no.eunet.drift,12
no.general,no.alt.mat.drikke,12
no.havforskning,no.news.drift,12
no.havforskning,no.norsk,12
no.havforskning,no.slekt,12
no.it.emacs,no.linux,12
no.jus,no.bolig,12
no.jus,no.prat.seksualitet,12
no.kjemi,no.spill,12
no.kryptografi,no.www,12
no.linux,no.it.emacs,12
no.linux,no.radio_tv,12
no.linux,no.www,12
no.litteratur,no.skole.diverse,12
no.mac,no.radio_tv,12
no.mac,no.spill,12
no.mail.drift,no.slekt,12
no.marked,no.media,12
no.marked,no.mswindow,12
no.marked.bolig,no.biz.annonser,12
no.marked.data,no.telepost,12
no.medisin,no.norsk.fagord,12
no.mswindow,no.marked,12
no.multimedia,no.vr,12
no.net,no.eunet.diverse,12
no.net,no.eunet.drift,12
no.net,no.slekt,12
no.news.diverse,no.alt.arkiv,12
no.news.diverse,no.biz.annonser,12
no.news.diverse,no.sykkel,12
no.news.drift,no.havforskning,12
no.news.drift,no.slekt,12
no.norsk,no.audio,12
no.norsk,no.typografi,12
no.norsk.fagord,no.medisin,12
no.pc,no.biz.diskusjoner,12
no.pc,no.media,12
no.prat.ufo,no.radio-tv,12
no.radio-tv,no.prat.ufo,12
no.radio_tv,no.elektronikk,12
no.radio_tv,no.slekt,12
no.radio_tv,no.vr,12
no.religion,no.ef,12
no.religion,no.news.diverse,12
no.skole.diverse,no.uninett.skole,12
no.slekt,no.havforskning,12
no.slekt,no.mail.drift,12
no.slekt,no.net,12
no.slekt,no.news.drift,12
no.slekt,no.sources.list,12
no.slekt,no.tegnsett,12
no.speider,no.alt.frustrasjoner,12
no.speider,no.alt.motorsykler,12
no.spill,no.kjemi,12
no.spill,no.mac,12
no.spill,no.radio-tv,12
no.sport.diverse,no.kjemi,12
no.sport.diverse,no.musikk,12
no.stortinget,no.ef,12
no.uninett.diverse,no.vr,12
no.uninett.skole,unknown,12
no.video,no.elektronikk,12
no.vit.diverse,no.havforskning,12
no.vr,no.alt.diskusjoner,12
no.vr,no.multimedia,12
no.vr,no.pc,12
no.vr,no.radio_tv,12
no.vr,no.spill,12
no.vr,no.uninett.diverse,12
no.ai,no.c,11
no.ai,no.ef,11
no.ai,no.embnet,11
no.alkohol,no.c,11
no.alkohol,no.embnet,11
no.alt.arkiv,no.general,11
no.alt.diskusjoner,no.mac,11
no.alt.diskusjoner,no.vit.diverse,11
no.alt.frustrasjoner,no.ms-windows,11
no.alt.frustrasjoner,no.tegnsett,11
no.alt.gledesutbrudd,no.net,11
no.alt.mat,no.litteratur,11
no.alt.motorsykler,no.litteratur,11
no.alt.motorsykler,no.speider,11
no.alt.radio_tv.irma1000,no.audio,11
no.audio,no.alt.gledesutbrudd,11
no.audio,no.radio_tv,11
no.biz.annonser,no.elektronikk,11
no.biz.annonser.data,no.multimedia,11
no.biz.annonser.data,no.sport.diverse,11
no.biz.annonser.data,unknown,11
no.bolig,no.bil,11
no.bolig,no.c,11
no.bolig,no.jus,11
no.c,no.standard,11
no.embnet,no.bolig,11
no.irc,no.alt.gledesutbrudd,11
no.irc,no.sport.diverse,11
no.it.diverse,no.marked,11
no.jus,no.www,11
no.kjemi,no.alt.flame,11
no.kjemi,no.sport.diverse,11
no.linux,no.alt.diskusjoner,11
no.linux,no.sport.diverse,11
no.linux,no.x,11
no.lisp,no.it.emacs,11
no.litteratur,no.alt.gledesutbrudd,11
no.litteratur,no.alt.mat,11
no.litteratur,no.alt.motorsykler,11
no.litteratur,no.sport.diverse,11
no.mac,no.sport.diverse,11
no.mail.diverse,no.telepost,11
no.marked,no.alt.gledesutbrudd,11
no.marked,no.sources.wanted,11
no.marked,no.uninett.skole,11
no.marked.diskusjon,no.marked,11
no.media,no.pc,11
no.ms-windows,no.news.diverse,11
no.mswindow,unknown,11
no.multimedia,no.biz.annonser.data,11
no.multimedia,no.radio-tv,11
no.musikk,no.marked.bolig,11
no.musikk,no.media,11
no.musikk,no.sport.diverse,11
no.news.drift,no.irc,11
no.norsk,no.c,11
no.org.efn.diskusjon,no.org.isoc-no,11
no.pc,no.tegnsett,11
no.prat.seksualitet,no.prat.politikk,11
no.psykologi,no.alt.frustrasjoner,11
no.psykologi,no.spill,11
no.psykologi,no.sport.diverse,11
no.psykologi,no.telepost,11
no.radio_tv,no.audio,11
no.radio_tv,no.linux,11
no.radio_tv,no.mac,11
no.radio_tv,no.stortinget,11
no.religion,no.prat.narkotika,11
no.skole.diverse,no.litteratur,11
no.slekt,no.stortinget,11
no.sources.list,no.slekt,11
no.sources.list,no.sources.wanted,11
no.sources.list,no.speider,11
no.sources.list,no.spill,11
no.sources.list,no.sport.diverse,11
no.sources.list,no.tegnsett,11
no.sources.list,no.telepost,11
no.sources.wanted,no.marked,11
no.sources.wanted,no.sources.list,11
no.sources.wanted,no.speider,11
no.sources.wanted,no.spill,11
no.sources.wanted,no.sport.diverse,11
no.sources.wanted,no.stortinget,11
no.sources.wanted,no.tegnsett,11
no.speider,no.general,11
no.speider,no.sources.list,11
no.speider,no.sources.wanted,11
no.speider,no.tegnsett,11
no.speider,no.telepost,11
no.spill,no.sources.list,11
no.spill,no.sources.wanted,11
no.spill,no.tegnsett,11
no.spill,no.telepost,11
no.sport.diverse,no.biz.annonser.data,11
no.sport.diverse,no.jus,11
no.sport.diverse,no.linux,11
no.sport.diverse,no.litteratur,11
no.sport.diverse,no.mac,11
no.sport.diverse,no.radio-tv,11
no.sport.diverse,no.sources.list,11
no.sport.diverse,no.sources.wanted,11
no.sport.diverse,no.sport.fotball,11
no.sport.diverse,no.tegnsett,11
no.sport.diverse,no.telepost,11
no.stortinget,no.radio_tv,11
no.stortinget,no.slekt,11
no.stortinget,no.sources.wanted,11
no.tegnsett,no.vitser,11
no.telepost,no.mail.diverse,11
no.telepost,no.sources.list,11
no.telepost,no.speider,11
no.telepost,no.spill,11
no.telepost,no.sport.diverse,11
no.telepost,no.tegnsett,11
no.uninett.skole,no.news.diverse,11
no.www,no.vitser,11
no.alt.arkiv,no.kjemi,10
no.alt.arkiv,no.mail.diverse,10
no.alt.arkiv,no.mail.drift,10
no.alt.arkiv,no.marked,10
no.alt.arkiv,no.news.diverse,10
no.alt.config,no.kjemi,10
no.alt.config,no.mail.diverse,10
no.alt.config,no.mail.drift,10
no.alt.config,no.marked,10
no.alt.config,no.net,10
no.alt.diskusjoner,no.slekt,10
no.alt.flame,no.mail.diverse,10
no.alt.flame,no.mail.drift,10
no.alt.frustrasjoner,no.nuug,10
no.alt.mat,no.kjemi,10
no.alt.mat,no.mail.diverse,10
no.alt.pompel-og-pilt,no.alt.diskusjoner,10
no.alt.pompel-og-pilt,no.alt.frustrasjoner,10
no.alt.pompel-og-pilt,no.alt.mat,10
no.alt.tegneserier,no.alt.diskusjoner,10
no.alt.tegneserier,no.pc,10
no.amiga,no.mac,10
no.audio,no.alt.pompelog,10
no.audio,no.alt.radio_tv.irma1000,10
no.biz.annonser,no.litteratur,10
no.biz.diskusjoner,no.marked.jobb,10
no.biz.diskusjoner,unknown,10
no.bolig,no.embnet,10
no.c,no.bolig,10
no.ef,no.bolig,10
no.ef,no.stortinget,10
no.general,no.slekt,10
no.havforskning,no.news.diverse,10
no.havforskning,no.nuug,10
no.havforskning,no.pc,10
no.havforskning,no.sources.list,10
no.havforskning,no.sources.wanted,10
no.havforskning,no.speider,10
no.havforskning,no.spill,10
no.havforskning,no.sport.diverse,10
no.havforskning,no.tegnsett,10
no.havforskning,no.telepost,10
no.irc,no.nuug,10
no.irc,no.psykologi,10
no.irc,no.sources.list,10
no.irc,no.sources.wanted,10
no.irc,no.speider,10
no.irc,no.tegnsett,10
no.irc,no.telepost,10
no.it.diverse,no.marked.jobb,10
no.it.diverse,no.net,10
no.jus,no.prat.narkotika,10
no.jus,no.sources.list,10
no.jus,no.sources.wanted,10
no.jus,no.tegnsett,10
no.jus,no.telepost,10
no.kjemi,no.alt.arkiv,10
no.kjemi,no.alt.config,10
no.kjemi,no.alt.mat,10
no.kjemi,no.sources.list,10
no.kjemi,no.sources.wanted,10
no.kjemi,no.speider,10
no.kjemi,no.tegnsett,10
no.kjemi,no.telepost,10
no.kryptografi,no.marked,10
no.linux,no.sources.list,10
no.linux,no.sources.wanted,10
no.linux,no.speider,10
no.linux,no.telepost,10
no.litteratur,no.biz.annonser,10
no.litteratur,no.sources.list,10
no.litteratur,no.sources.wanted,10
no.litteratur,no.speider,10
no.litteratur,no.tegnsett,10
no.litteratur,no.telepost,10
no.mac,no.mswindow,10
no.mac,no.sources.list,10
no.mac,no.sources.wanted,10
no.mac,no.speider,10
no.mac,no.telepost,10
no.mail.diverse,no.alt.arkiv,10
no.mail.diverse,no.alt.config,10
no.mail.diverse,no.alt.flame,10
no.mail.diverse,no.alt.mat,10
no.mail.diverse,no.sources.list,10
no.mail.diverse,no.sources.wanted,10
no.mail.diverse,no.speider,10
no.mail.diverse,no.spill,10
no.mail.diverse,no.sport.diverse,10
no.mail.diverse,no.tegnsett,10
no.mail.drift,no.alt.arkiv,10
no.mail.drift,no.alt.config,10
no.mail.drift,no.alt.diskusjoner,10
no.mail.drift,no.alt.flame,10
no.mail.drift,no.sources.list,10
no.mail.drift,no.sources.wanted,10
no.mail.drift,no.speider,10
no.mail.drift,no.spill,10
no.mail.drift,no.sport.diverse,10
no.mail.drift,no.tegnsett,10
no.mail.drift,no.telepost,10
no.marked,no.alt.arkiv,10
no.marked,no.alt.config,10
no.marked,no.sources.list,10
no.marked,no.tegnsett,10
no.marked,no.telepost,10
no.marked.bolig,no.musikk,10
no.medisin,no.alt.katter,10
no.medisin,no.alt.mat,10
no.ms-windows,no.norsk.fagord,10
no.mswindow,no.mac,10
no.multimedia,no.alt.frustrasjoner,10
no.multimedia,no.sources.list,10
no.multimedia,no.sources.wanted,10
no.multimedia,no.speider,10
no.multimedia,no.tegnsett,10
no.multimedia,no.telepost,10
no.net,no.alt.config,10
no.net,no.sources.list,10
no.net,no.sources.wanted,10
no.net,no.speider,10
no.net,no.sport.diverse,10
no.net,no.tegnsett,10
no.news.diverse,no.unix,10
no.news.drift,no.sources.list,10
no.news.drift,no.sources.wanted,10
no.news.drift,no.speider,10
no.news.drift,no.spill,10
no.news.drift,no.sport.diverse,10
no.news.drift,no.tegnsett,10
no.news.drift,no.telepost,10
no.norsk,no.embnet,10
no.norsk,no.eunet.diverse,10
no.norsk,no.eunet.drift,10
no.norsk,no.sources.list,10
no.norsk,no.speider,10
no.norsk,no.tegnsett,10
no.pc,no.alt.tegneserier,10
no.pc,no.havforskning,10
no.pc,no.sources.list,10
no.pc,no.sources.wanted,10
no.pc,no.speider,10
no.psykologi,no.radio_tv,10
no.psykologi,no.sources.list,10
no.psykologi,no.sources.wanted,10
no.psykologi,no.speider,10
no.psykologi,no.tegnsett,10
no.radio-tv,no.vitser,10
no.radio_tv,no.net,10
no.religion,no.radio_tv,10
no.slekt,no.irc,10
no.slekt,no.nuug,10
no.slekt.programmer,no.slekt,10
no.sources.list,no.havforskning,10
no.sources.list,no.jus,10
no.sources.list,no.kjemi,10
no.sources.list,no.linux,10
no.sources.list,no.litteratur,10
no.sources.list,no.mac,10
no.sources.list,no.mail.diverse,10
no.sources.list,no.mail.drift,10
no.sources.list,no.marked,10
no.sources.list,no.multimedia,10
no.sources.list,no.net,10
no.sources.list,no.news.drift,10
no.sources.list,no.norsk,10
no.sources.list,no.nuug,10
no.sources.list,no.pc,10
no.sources.list,no.psykologi,10
no.sources.list,no.radio_tv,10
no.sources.wanted,no.havforskning,10
no.sources.wanted,no.jus,10
no.sources.wanted,no.kjemi,10
no.sources.wanted,no.linux,10
no.sources.wanted,no.litteratur,10
no.sources.wanted,no.mac,10
no.sources.wanted,no.mail.diverse,10
no.sources.wanted,no.mail.drift,10
no.sources.wanted,no.multimedia,10
no.sources.wanted,no.net,10
no.sources.wanted,no.news.drift,10
no.sources.wanted,no.nuug,10
no.sources.wanted,no.pc,10
no.sources.wanted,no.psykologi,10
no.sources.wanted,no.radio_tv,10
no.speider,no.havforskning,10
no.speider,no.kjemi,10
no.speider,no.linux,10
no.speider,no.litteratur,10
no.speider,no.mac,10
no.speider,no.mail.diverse,10
no.speider,no.mail.drift,10
no.speider,no.multimedia,10
no.speider,no.net,10
no.speider,no.news.drift,10
no.speider,no.nuug,10
no.speider,no.pc,10
no.speider,no.psykologi,10
no.speider,no.radio_tv,10
no.speider,no.stortinget,10
no.spill,no.alt.gledesutbrudd,10
no.spill,no.havforskning,10
no.spill,no.mail.diverse,10
no.spill,no.mail.drift,10
no.spill,no.news.drift,10
no.spill,no.nuug,10
no.spill,no.psykologi,10
no.spill,no.stortinget,10
no.sport.diverse,no.havforskning,10
no.sport.diverse,no.mail.diverse,10
no.sport.diverse,no.mail.drift,10
no.sport.diverse,no.net,10
no.sport.diverse,no.news.drift,10
no.sport.diverse,no.nuug,10
no.sport.diverse,no.psykologi,10
no.sport.diverse,no.stortinget,10
no.standard,no.tegnsett,10
no.stortinget,no.speider,10
no.stortinget,no.spill,10
no.stortinget,no.sport.diverse,10
no.student.nett,unknown,10
no.sykkel,no.general,10
no.sykkel,no.marked,10
no.tegnsett,no.net,10
no.tegnsett,no.radio_tv,10
no.tegnsett,no.slekt,10
no.tegnsett,no.sources.list,10
no.tegnsett,no.sources.wanted,10
no.tegnsett,no.speider,10
no.tegnsett,no.spill,10
no.tegnsett,no.sport.diverse,10
no.tegnsett,no.telepost,10
no.tegnsett,no.unix,10
no.tegnsett,unknown,10
no.telepost,no.havforskning,10
no.telepost,no.jus,10
no.telepost,no.kjemi,10
no.telepost,no.linux,10
no.telepost,no.litteratur,10
no.telepost,no.mac,10
no.telepost,no.mail.drift,10
no.telepost,no.marked,10
no.telepost,no.multimedia,10
no.telepost,no.news.drift,10
no.telepost,no.nuug,10
no.telepost,no.psykologi,10
no.telepost,no.radio_tv,10
no.test,no.spill,10
no.uninett.skole,no.skole.diverse,10
no.unix,no.mac,10
no.unix,no.nuug,10
no.unix,no.tegnsett,10
no.vit.diverse,no.stortinget,10
no.vitser,no.radio-tv,10
no.www,no.alt.motorsykler,10
no.www,no.it.diverse,10
no.ai,no.alt.tegneserier,9
no.alt.config,no.alt.amiga,9
no.alt.config,no.alt.tegneserier,9
no.alt.diskusjoner,no.alt.amiga,9
no.alt.diskusjoner,no.eunet.drift,9
no.alt.diskusjoner,no.www,9
no.alt.flame,no.litteratur,9
no.alt.flame,no.ms-windows,9
no.alt.flame,no.multimedia,9
no.alt.frustrasjoner,no.biz.annonser,9
no.alt.frustrasjoner,no.it.emacs,9
no.alt.frustrasjoner,no.spill,9
no.alt.god.jul,no.nuug,9
no.alt.irc-treff,no.alt.gledesutbrudd,9
no.alt.mat,no.stortinget,9
no.alt.pompel-og-pilt,no.ai,9
no.alt.pompel-og-pilt,no.alt.arkiv,9
no.alt.pompel-og-pilt,no.alt.config,9
no.alt.pompel-og-pilt,no.alt.flame,9
no.alt.pompel-og-pilt,no.alt.gledesutbrudd,9
no.alt.pompel-og-pilt,no.alt.motorsykler,9
no.alt.pompel-og-pilt,no.alt.pompelog,9
no.alt.pompelog,no.alt.amiga,9
no.alt.radio_tv.irma1000,no.c,9
no.alt.radio_tv.irma1000,no.ef,9
no.alt.radio_tv.irma1000,no.embnet,9
no.alt.tegneserier,no.ai,9
no.alt.tegneserier,no.alt.config,9
no.alt.tegneserier,no.spill,9
no.audio,no.norsk,9
no.bibsys,unknown,9
no.biz.annonser,no.uninett.skole,9
no.biz.diskusjoner,no.biz.annonser.data,9
no.bolig,no.ef,9
no.c,no.ai,9
no.c,no.alkohol,9
no.ef,no.ai,9
no.elektronikk,no.sources.wanted,9
no.embnet,no.ai,9
no.embnet,no.alkohol,9
no.eunet.drift,no.telepost,9
no.folklore.edb,no.norsk.fagord,9
no.general,no.media,9
no.general,no.prat.aksjer,9
no.havforskning,no.radio_tv,9
no.hobby.diverse,no.elektronikk,9
no.it.emacs,no.mac,9
no.jus,no.radio_tv,9
no.kjemi,no.radio_tv,9
no.kryptografi,no.news.diverse,9
no.linux,no.kryptografi,9
no.litteratur,no.radio_tv,9
no.mac,no.amiga,9
no.mac,no.marked.bil,9
no.mac,no.marked.bolig,9
no.mac,no.unix,9
no.mac,no.vitser,9
no.mail.diverse,no.radio_tv,9
no.mail.drift,no.alt.frustrasjoner,9
no.mail.drift,no.radio_tv,9
no.marked,no.it.diverse,9
no.marked,no.kryptografi,9
no.marked,no.stortinget,9
no.marked.bil,no.litteratur,9
no.marked.bil,no.mac,9
no.marked.bil,no.mail.diverse,9
no.marked.bil,no.mail.drift,9
no.marked.bolig,no.litteratur,9
no.marked.bolig,no.mac,9
no.marked.bolig,no.mail.diverse,9
no.marked.bolig,no.mail.drift,9
no.marked.data,no.alt.frustrasjoner,9
no.marked.data,no.biz.diskusjoner,9
no.marked.data,no.media,9
no.marked.data,no.tele,9
no.media,no.general,9
no.media,no.mac,9
no.media,no.musikk,9
no.ms-windows,no.alt.frustrasjoner,9
no.musikk,no.religion,9
no.net,no.it.diverse,9
no.net,no.radio_tv,9
no.news.diverse,no.alt.tegneserier,9
no.news.diverse,no.svar,9
no.news.drift,no.radio_tv,9
no.norsk.fagord,no.ms-windows,9
no.nuug,no.alt.god.jul,9
no.nuug,no.havforskning,9
no.nuug,no.radio_tv,9
no.nuug,no.slekt,9
no.nuug,no.sources.list,9
no.nuug,no.sources.wanted,9
no.nuug,no.speider,9
no.nuug,no.spill,9
no.nuug,no.sport.diverse,9
no.nuug,no.tegnsett,9
no.nuug,no.telepost,9
no.nuug,no.unix,9
no.org.efn.diskusjon,no.alt.tegneserier,9
no.org.efn.diskusjon,no.audio,9
no.org.efn.diskusjon,no.c,9
no.org.efn.diskusjon,no.ef,9
no.org.efn.diskusjon,no.embnet,9
no.org.efn.diskusjon,no.eunet.diverse,9
no.org.isoc-no,no.org.efn.diskusjon,9
no.pc,no.ef,9
no.pc,no.eunet.drift,9
no.perl,no.pc,9
no.prat.politikk,no.havforskning,9
no.radio_tv,no.sources.list,9
no.radio_tv,no.sources.wanted,9
no.radio_tv,no.speider,9
no.radio_tv,no.tegnsett,9
no.radio_tv,no.telepost,9
no.reiser,no.speider,9
no.reiser,no.spill,9
no.skole.diverse,no.alt.diskusjoner,9
no.skole.diverse,no.havforskning,9
no.skole.diverse,no.vit.diverse,9
no.slekt,no.alt.diskusjoner,9
no.slekt,no.elektronikk,9
no.slekt,no.general,9
no.slekt,no.ms-windows,9
no.slekt,no.musikk.gitar,9
no.slekt,no.standard,9
no.slekt,no.tungregning,9
no.sources.list,no.musikk.gitar,9
no.sources.wanted,no.musikk.gitar,9
no.speider,no.musikk.gitar,9
no.speider,no.reiser,9
no.spill,no.musikk.gitar,9
no.spill,no.reiser,9
no.sport.diverse,no.medisin,9
no.sport.diverse,no.musikk.gitar,9
no.sport.volleyball,unknown,9
no.stortinget,no.marked,9
no.student.samfund,no.news.diverse,9
no.tegnsett,no.havforskning,9
no.tegnsett,no.kjemi,9
no.tegnsett,no.litteratur,9
no.tegnsett,no.mail.diverse,9
no.tegnsett,no.mail.drift,9
no.tegnsett,no.marked,9
no.tegnsett,no.multimedia,9
no.tegnsett,no.news.drift,9
no.tegnsett,no.nuug,9
no.tegnsett,no.pc,9
no.tegnsett,no.psykologi,9
no.tegnsett,no.standard,9
no.tele,no.norsk,9
no.telepost,no.alt.frustrasjoner,9
no.telepost,no.eunet.drift,9
no.telepost,no.musikk.gitar,9
no.telepost,no.standard,9
no.typografi,unknown,9
no.uninett.diverse,unknown,9
no.vit.diverse,no.skole.diverse,9
no.vitser,no.sport.diverse,9
no.www,no.alt.diskusjoner,9
no.www,no.mail.diverse,9
no.www,no.net,9
no.ai,no.jus,8
no.alkohol,no.alt.amiga,8
no.alkohol,no.alt.pompel-og-pilt,8
no.alt.amiga,no.alkohol,8
no.alt.amiga,no.alt.config,8
no.alt.amiga,no.alt.diskusjoner,8
no.alt.amiga,no.alt.frustrasjoner,8
no.alt.amiga,no.alt.gledesutbrudd,8
no.alt.amiga,no.alt.god.jul,8
no.alt.amiga,no.alt.mat,8
no.alt.amiga,no.alt.motorsykler,8
no.alt.amiga,no.alt.pompelog,8
no.alt.amiga,no.alt.radio_tv.irma1000,8
no.alt.arkiv,no.c,8
no.alt.arkiv,no.ef,8
no.alt.arkiv,no.embnet,8
no.alt.arkiv,unknown,8
no.alt.config,no.c,8
no.alt.config,no.embnet,8
no.alt.diskusjoner,no.embnet,8
no.alt.diskusjoner,no.film,8
no.alt.flame,no.prat.politikk,8
no.alt.frustrasjoner,no.alt.amiga,8
no.alt.frustrasjoner,no.sources.list,8
no.alt.frustrasjoner,no.sources.wanted,8
no.alt.gledesutbrudd,no.alt.amiga,8
no.alt.gledesutbrudd,no.multimedia,8
no.alt.god.jul,no.ai,8
no.alt.god.jul,no.alt.amiga,8
no.alt.god.jul,no.alt.arkiv,8
no.alt.god.jul,no.pc,8
no.alt.god.jul,no.psykologi,8
no.alt.god.jul,no.spill,8
no.alt.god.jul,no.sport.diverse,8
no.alt.katter,no.alt.tegneserier,8
no.alt.katter,no.jus,8
no.alt.mat,no.alt.amiga,8
no.alt.mat.drikke,no.alt.tegneserier,8
no.alt.mat.drikke,no.c,8
no.alt.motorsykler,no.alt.amiga,8
no.alt.motorsykler,no.alt.pompel-og-pilt,8
no.alt.motorsykler,no.c,8
no.alt.motorsykler,no.ef,8
no.alt.motorsykler,no.embnet,8
no.alt.motorsykler,no.kjemi,8
no.alt.motorsykler,no.net,8
no.alt.motorsykler,no.reiser,8
no.alt.motorsykler,no.spill,8
no.alt.pompel-og-pilt,no.alkohol,8
no.alt.radio-tv.irma-1000,no.ai,8
no.alt.radio-tv.irma-1000,no.alkohol,8
no.alt.radio-tv.irma-1000,no.alt.frustrasjoner,8
no.alt.radio-tv.irma-1000,no.alt.gledesutbrudd,8
no.alt.radio-tv.irma-1000,no.alt.mat,8
no.alt.radio-tv.irma-1000,no.alt.motorsykler,8
no.alt.radio_tv.irma1000,no.alt.amiga,8
no.alt.radio_tv.irma1000,no.marked,8
no.alt.sjokolade,unknown,8
no.alt.tegneserier,no.alt.katter,8
no.alt.tegneserier,no.alt.mat.drikke,8
no.audio,no.biz.diskusjoner,8
no.audio,no.slekt,8
no.audio,no.spill,8
no.audio,no.sport.diverse,8
no.biz.annonser,no.irc,8
no.biz.annonser,no.kryptografi,8
no.biz.annonser,no.linux,8
no.biz.annonser.data,no.biz.diskusjoner,8
no.biz.diskusjoner,no.audio,8
no.biz.diskusjoner,no.bolig,8
no.biz.diskusjoner,no.elektronikk,8
no.bolig,no.biz.diskusjoner,8
no.bolig,no.film,8
no.bolig,no.irc,8
no.bolig,no.marked.jobb,8
no.bolig,no.musikk,8
no.c,no.alt.motorsykler,8
no.c,no.alt.radio_tv.irma1000,8
no.c,no.norsk,8
no.c,no.slekt,8
no.c,no.sport.diverse,8
no.ef,no.alt.motorsykler,8
no.ef,no.alt.radio_tv.irma1000,8
no.ef,no.pc,8
no.elektronikk,no.biz.diskusjoner,8
no.elektronikk,no.slekt,8
no.embnet,no.alt.motorsykler,8
no.embnet,no.alt.radio_tv.irma1000,8
no.eunet.drift,no.news.drift,8
no.film,no.bolig,8
no.film,no.spill,8
no.irc,no.biz.annonser,8
no.irc,no.bolig,8
no.it.diverse,no.alt.frustrasjoner,8
no.it.diverse,no.spill,8
no.kjemi,no.alt.motorsykler,8
no.kryptografi,no.biz.annonser,8
no.kryptografi,no.pc,8
no.linux,no.biz.annonser,8
no.linux,no.ms-windows,8
no.litteratur,no.alt.flame,8
no.litteratur,no.marked.bil,8
no.litteratur,no.marked.bolig,8
no.mac,no.typografi,8
no.mail.diverse,no.it.emacs,8
no.mail.diverse,no.marked.bil,8
no.mail.diverse,no.marked.bolig,8
no.mail.diverse,no.www,8
no.mail.drift,no.marked.bil,8
no.mail.drift,no.marked.bolig,8
no.marked,no.alt.radio_tv.irma1000,8
no.marked,no.sykkel,8
no.marked.bil,no.lisp,8
no.marked.bolig,no.lisp,8
no.marked.bolig,no.musikk.gitar,8
no.marked.data,no.norsk,8
no.marked.data,no.nuug,8
no.marked.diskusjon,unknown,8
no.marked.jobb,no.it.diverse,8
no.media,no.mail.diverse,8
no.media,no.marked.data,8
no.medisin,no.norsk,8
no.medisin,no.stortinget,8
no.ms-windows,no.linux,8
no.ms-windows,no.slekt,8
no.multimedia,no.alt.gledesutbrudd,8
no.musikk,no.biz.annonser.data,8
no.musikk,no.bolig,8
no.musikk.gitar,no.marked.bolig,8
no.musikk.gitar,no.slekt,8
no.musikk.gitar,no.sources.list,8
no.musikk.gitar,no.sources.wanted,8
no.musikk.gitar,no.speider,8
no.musikk.gitar,no.spill,8
no.musikk.gitar,no.sport.diverse,8
no.musikk.gitar,no.tegnsett,8
no.musikk.gitar,no.telepost,8
no.net,no.alt.motorsykler,8
no.net,no.student.nett,8
no.news.diverse,no.eunet.hjelp,8
no.news.diverse,no.lisp,8
no.news.drift,no.eunet.drift,8
no.norsk,no.alt.flame,8
no.norsk,no.marked.data,8
no.org.efn.diskusjon,no.eunet.drift,8
