from_newsgroup,to_newsgroup,number_of_references
no.biz.nettilbydere,no.amiga,2
no.biz.nettilbydere,no.ef,2
no.bolig,no.amiga,2
no.bolig,no.hobby.diverse,2
no.bolig,no.marked.data,2
no.bolig,no.marked.jobb,2
no.bolig,no.student.nett,2
no.bolig,no.student.samfund,2
no.bolig,no.www,2
no.c,no.ai,2
no.c,no.alkohol,2
no.c,no.alt.god.jul,2
no.c,no.alt.radio-tv.irma-1000,2
no.c,no.alt.sjokolade,2
no.c,no.alt.tegneserier,2
no.c,no.biz,2
no.c,no.embnet,2
no.c,no.eunet.diverse,2
no.c,no.havforskning,2
no.ef,no.bibsys,2
no.ef,no.biz.annonser,2
no.ef,no.biz.nettilbydere,2
no.ef,no.elektronikk,2
no.ef,no.embnet,2
no.ef,no.eunet.diverse,2
no.ef,no.film,2
no.ef,no.havforskning,2
no.ef,no.jus,2
no.ef,no.religion,2
no.ef,no.www,2
no.elektronikk,no.alt.gledesutbrudd,2
no.elektronikk,no.ef,2
no.elektronikk,no.embnet,2
no.elektronikk,no.eunet.diverse,2
no.elektronikk,no.havforskning,2
no.embnet,no.c,2
no.embnet,no.ef,2
no.embnet,no.elektronikk,2
no.embnet,no.eunet.diverse,2
no.embnet,no.film,2
no.embnet,no.general,2
no.embnet,no.havforskning,2
no.eunet.diverse,no.c,2
no.eunet.diverse,no.ef,2
no.eunet.diverse,no.elektronikk,2
no.eunet.diverse,no.embnet,2
no.eunet.diverse,no.general,2
no.eunet.diverse,no.havforskning,2
no.film,no.ef,2
no.film,no.embnet,2
no.film,no.havforskning,2
no.folklore.edb,no.marked.data,2
no.folklore.edb,no.tele,2
no.folklore.edb,no.www,2
no.folklore.generelt,no.hobby.diverse,2
no.folklore.generelt,no.marked,2
no.general,no.eunet.diverse,2
no.general,no.marked.bil,2
no.general,no.speider,2
no.general,no.svar,2
no.general,no.velkommen,2
no.havforskning,no.c,2
no.havforskning,no.ef,2
no.havforskning,no.elektronikk,2
no.havforskning,no.embnet,2
no.havforskning,no.eunet.diverse,2
no.havforskning,no.film,2
no.havforskning,no.hobby.diverse,2
no.havforskning,no.it.emacs,2
no.havforskning,no.it.os.os2,2
no.havforskning,no.tex,2
no.hobby.diverse,no.folklore.generelt,2
no.hobby.diverse,no.irc,2
no.hobby.diverse,no.jus,2
no.hobby.diverse,no.kryptografi,2
no.hobby.diverse,no.linux,2
no.hobby.diverse,no.reiser,2
no.hobby.diverse,no.speider,2
no.hobby.diverse,no.sykkel,2
no.irc,no.ai,2
no.irc,no.alkohol,2
no.irc,no.alt.amiga,2
no.irc,no.alt.arkiv,2
no.irc,no.alt.config,2
no.irc,no.alt.flame,2
no.irc,no.litteratur,2
no.irc,no.net,2
no.irc,no.perl,2
no.it.diverse,no.it.os.os2,2
no.it.diverse,no.vitser,2
no.it.emacs,no.havforskning,2
no.it.emacs,no.tele,2
no.it.emacs,no.www,2
no.it.os.os2,no.havforskning,2
no.it.os.os2,no.it.diverse,2
no.it.os.os2,no.unix,2
no.jus,no.ef,2
no.jus,no.mail.drift,2
no.jus,no.marked.bil,2
no.jus,no.pressemeldinger,2
no.jus,no.vitser,2
no.kjemi,no.alt.mat.drikke,2
no.kjemi,no.hobby.diverse,2
no.kryptografi,no.hobby.diverse,2
no.kryptografi,no.pressemeldinger,2
no.linux,no.alt.diskusjoner,2
no.linux,no.alt.pompel-og-pilt,2
no.linux,no.biz.annonser,2
no.linux,no.ef,2
no.linux,no.eunet.hjelp,2
no.linux,no.hobby.diverse,2
no.linux,no.it.diverse,2
no.linux,no.perl,2
no.lisp,no.www,2
no.litteratur,no.irc,2
no.litteratur,no.prat.narkotika,2
no.litteratur,no.psykologi,2
no.litteratur,no.religion,2
no.litteratur,no.slekt,2
no.mac,no.folklore.edb,2
no.mac,no.media,2
no.mac,no.psykologi,2
no.mac,no.religion,2
no.mac,no.slekt,2
no.mac,no.slekt.etterlysning,2
no.mac,no.slekt.programmer,2
no.mail.diverse,no.ai,2
no.mail.diverse,no.alkohol,2
no.mail.diverse,no.alt.amiga,2
no.mail.diverse,no.alt.arkiv,2
no.mail.diverse,no.alt.config,2
no.mail.diverse,no.alt.flame,2
no.mail.diverse,no.radio-tv,2
no.mail.diverse,no.slekt.etterlysning,2
no.mail.diverse,no.typografi,2
no.mail.drift,no.jus,2
no.mail.drift,no.pc,2
no.mail.drift,no.typografi,2
no.marked,no.biz,2
no.marked,no.folklore.generelt,2
no.marked,no.prat.politikk,2
no.marked,no.prat.ufo,2
no.marked,no.reiser,2
no.marked.bil,no.audio,2
no.marked.bil,no.irc,2
no.marked.bil,no.it.emacs,2
no.marked.bil,no.it.os.os2,2
no.marked.bil,no.jus,2
no.marked.bil,no.kjemi,2
no.marked.bil,no.kryptografi,2
no.marked.bolig,no.student.nett,2
no.marked.bolig,no.student.samfund,2
no.marked.data,no.biz,2
no.marked.data,no.bolig,2
no.marked.data,no.kjemi,2
no.marked.data,no.kryptografi,2
no.marked.data,no.lisp,2
no.marked.diskusjon,no.kjemi,2
no.marked.diskusjon,no.kryptografi,2
no.marked.diskusjon,no.linux,2
no.marked.diskusjon,no.lisp,2
no.marked.diskusjon,no.mail.drift,2
no.marked.diskusjon,no.multimedia,2
no.marked.diskusjon,no.velkommen,2
no.marked.diskusjon,no.vit.diverse,2
no.marked.jobb,no.alt.diskusjoner,2
no.marked.jobb,no.amiga,2
no.marked.jobb,no.bolig,2
no.marked.jobb,no.media,2
no.marked.jobb,no.uninett.diverse,2
no.media,no.prat.seksualitet,2
no.medisin,no.kryptografi,2
no.medisin,no.linux,2
no.medisin,no.lisp,2
no.medisin,no.mac,2
no.medisin,no.mail.drift,2
no.ms-windows,no.alt.tegneserier,2
no.ms-windows,no.musikk.gitar,2
no.ms-windows,no.perl,2
no.multimedia,no.musikk.gitar,2
no.multimedia,no.news.drift,2
no.multimedia,no.uninett.diverse,2
no.musikk,no.biz,2
no.musikk,no.c,2
no.musikk,no.net,2
no.musikk,no.news.drift,2
no.musikk,no.reiser,2
no.musikk,no.standard,2
no.musikk,no.telepost,2
no.musikk,no.video,2
no.musikk.gitar,no.ms-windows,2
no.musikk.gitar,no.multimedia,2
no.musikk.gitar,no.news.drift,2
no.musikk.gitar,no.norsk,2
no.musikk.klassisk,no.biz.annonser,2
no.musikk.klassisk,no.marked,2
no.net,no.musikk,2
no.net,no.vitser,2
no.net,no.x,2
no.news.diverse,no.folklore.generelt,2
no.news.diverse,no.reiser,2
no.news.diverse,no.speider,2
no.news.diverse,no.student.nett,2
no.news.diverse,no.uninett.diverse,2
no.news.diverse,no.unix,2
no.news.diverse,no.x,2
no.news.drift,no.mail.drift,2
no.news.drift,no.multimedia,2
no.news.drift,no.musikk.gitar,2
no.news.drift,no.pc,2
no.news.drift,no.slekt,2
no.news.drift,no.uninett.diverse,2
no.norsk,no.biz.annonser.data,2
no.norsk,no.kjemi,2
no.norsk,no.mac,2
no.norsk,no.marked.jobb,2
no.norsk,no.medisin,2
no.norsk,no.musikk.gitar,2
no.norsk,no.prat.ufo,2
no.norsk,no.psykologi,2
no.norsk,no.test,2
no.norsk.fagord,no.elektronikk,2
no.org.efn.diskusjon,no.it.emacs,2
no.org.efn.diskusjon,no.it.os.os2,2
no.org.efn.diskusjon,no.kjemi,2
no.org.efn.diskusjon,no.linux,2
no.org.efn.diskusjon,no.lisp,2
no.org.efn.diskusjon,no.prat.politikk,2
no.org.efn.diskusjon,no.www,2
no.org.isoc-no,unknown,2
no.pc,no.marked.bolig,2
no.pc,no.musikk.gitar,2
no.pc,no.news.drift,2
no.prat.aksjer,no.linux,2
no.prat.aksjer,no.lisp,2
no.prat.aksjer,no.litteratur,2
no.prat.aksjer,no.mac,2
no.prat.aksjer,no.mail.diverse,2
no.prat.aksjer,no.mail.drift,2
no.prat.aksjer,no.marked,2
no.prat.aksjer,no.marked.bil,2
no.prat.narkotika,no.alt.gledesutbrudd,2
no.prat.narkotika,no.alt.mat,2
no.prat.politikk,no.marked,2
no.prat.politikk,no.ms-windows,2
no.prat.politikk,no.multimedia,2
no.prat.politikk,no.nuug,2
no.prat.politikk,no.pc,2
no.prat.seksualitet,no.film,2
no.prat.seksualitet,no.media,2
no.prat.ufo,no.biz.annonser,2
no.prat.ufo,no.hobby.diverse,2
no.prat.ufo,no.marked,2
no.pressemeldinger,no.irc,2
no.reiser,no.bil,2
no.reiser,no.hobby.diverse,2
no.reiser,no.marked,2
no.reiser,no.musikk,2
no.reiser,no.news.diverse,2
no.reiser,no.speider,2
no.reiser,no.student.nett,2
no.reiser,no.student.samfund,2
no.reiser,no.sykkel,2
no.reiser,no.vitser,2
no.religion,no.alt.mat,2
no.religion,no.spill.sjakk,2
no.religion,no.test,2
no.slekt,no.litteratur,2
no.slekt.etterlysning,no.prat.aksjer,2
no.slekt.etterlysning,no.sources.wanted,2
no.slekt.etterlysning,no.sport.fotball,2
no.slekt.etterlysning,no.sport.orientering,2
no.slekt.etterlysning,no.sport.volleyball,2
no.slekt.programmer,no.prat.aksjer,2
no.slekt.programmer,no.sources.wanted,2
no.slekt.programmer,no.sport.fotball,2
no.slekt.programmer,no.sport.orientering,2
no.slekt.programmer,no.sport.volleyball,2
no.sources.list,no.prat.aksjer,2
no.sources.list,no.sources.wanted,2
no.sources.list,no.sport.fotball,2
no.sources.list,no.sport.orientering,2
no.sources.list,no.sport.volleyball,2
no.sources.list,unknown,2
no.sources.wanted,no.prat.aksjer,2
no.sources.wanted,no.radio-tv,2
no.sources.wanted,no.reiser,2
no.sources.wanted,no.religion,2
no.sources.wanted,no.skole.diverse,2
no.sources.wanted,no.slekt,2
no.sources.wanted,no.sport.fotball,2
no.sources.wanted,no.sport.orientering,2
no.sources.wanted,no.sport.volleyball,2
no.speider,no.general,2
no.speider,no.hobby.diverse,2
no.speider,no.news.diverse,2
no.speider,no.reiser,2
no.spill,no.folklore.edb,2
no.spill,no.jus,2
no.spill,no.slekt.etterlysning,2
no.spill,no.slekt.programmer,2
no.spill,no.sources.list,2
no.spill,no.speider,2
no.spill.rollespill,no.radio-tv,2
no.spill.rollespill,no.reiser,2
no.spill.rollespill,no.religion,2
no.spill.rollespill,no.skole.diverse,2
no.spill.rollespill,no.slekt,2
no.spill.rollespill,no.slekt.etterlysning,2
no.spill.rollespill,no.slekt.programmer,2
no.spill.rollespill,no.sources.list,2
no.sport.diverse,no.reiser,2
no.sport.diverse,no.religion,2
no.sport.diverse,no.skole.diverse,2
no.sport.diverse,no.slekt,2
no.sport.diverse,no.slekt.etterlysning,2
no.sport.diverse,no.slekt.programmer,2
no.sport.diverse,no.sources.list,2
no.sport.fotball,no.irc,2
no.sport.fotball,no.prat.aksjer,2
no.sport.fotball,no.radio-tv,2
no.sport.fotball,no.reiser,2
no.sport.fotball,no.religion,2
no.sport.fotball,no.skole.diverse,2
no.sport.fotball,no.slekt,2
no.sport.fotball,no.sources.wanted,2
no.sport.fotball,no.sport.diverse,2
no.sport.fotball,no.sport.orientering,2
no.sport.orientering,no.prat.aksjer,2
no.sport.orientering,no.slekt.etterlysning,2
no.sport.orientering,no.slekt.programmer,2
no.sport.orientering,no.sources.list,2
no.sport.orientering,no.sources.wanted,2
no.standard,no.musikk,2
no.standard,no.stortinget,2
no.standard,no.telepost,2
no.standard,no.typografi,2
no.standard,no.video,2
no.stortinget,no.alt.katter,2
no.stortinget,no.musikk,2
no.stortinget,no.standard,2
no.stortinget,no.telepost,2
no.stortinget,no.video,2
no.student.nett,no.alt.diskusjoner,2
no.student.nett,no.bolig,2
no.student.nett,no.marked.bolig,2
no.student.nett,no.reiser,2
no.student.nett,no.www,2
no.student.samfund,no.bolig,2
no.student.samfund,no.marked.bolig,2
no.student.samfund,no.reiser,2
no.sykkel,no.hobby.diverse,2
no.sykkel,no.news.diverse,2
no.sykkel,no.reiser,2
no.tegnsett,no.tele,2
no.tele,no.biz.annonser.data,2
no.tele,no.folklore.edb,2
no.tele,no.norsk,2
no.tele,no.vit.diverse,2
no.telepost,no.musikk,2
no.telepost,no.standard,2
no.telepost,no.stortinget,2
no.telepost,no.video,2
no.test,no.biz.annonser,2
no.test,no.biz.annonser.data,2
no.test,no.biz.nettilbydere,2
no.test,no.elektronikk,2
no.test,no.linux,2
no.test,no.mail.diverse,2
no.test,no.speider,2
no.test,no.spill,2
no.test,no.sport.diverse,2
no.test,no.stortinget,2
no.test,no.tex,2
no.test,no.video,2
no.test,no.vr,2
no.test,no.x,2
no.tex,no.havforskning,2
no.tex,no.it.emacs,2
no.tex,no.standard,2
no.tex,no.test,2
no.tex,no.typografi,2
no.tex,no.video,2
no.tex,no.vitser,2
no.tex,no.vr,2
no.tex,no.x,2
no.typografi,no.mail.drift,2
no.typografi,no.standard,2
no.uninett.skole,no.marked,2
no.uninett.skole,no.radio-tv,2
no.unix,no.alt.tegneserier,2
no.unix,no.it.diverse,2
no.unix,no.it.os.os2,2
no.unix,no.lisp,2
no.unix,no.svar,2
no.unix,no.test,2
no.unix,no.video,2
no.velkommen,no.general,2
no.velkommen,no.marked.diskusjon,2
no.velkommen,no.pc,2
no.video,no.musikk,2
no.video,no.standard,2
no.video,no.stortinget,2
no.video,no.telepost,2
no.video,no.test,2
no.video,no.tex,2
no.video,no.unix,2
no.video,no.vitser,2
no.video,no.vr,2
no.video,no.x,2
no.vit.diverse,no.marked.diskusjon,2
no.vit.diverse,no.tele,2
no.vitser,no.ai,2
no.vitser,no.alkohol,2
no.vitser,no.alt.arkiv,2
no.vitser,no.alt.config,2
no.vitser,no.alt.katter,2
no.vitser,no.jus,2
no.vitser,no.net,2
no.vitser,no.reiser,2
no.vitser,no.student.nett,2
no.vitser,no.tele,2
no.vitser,no.video,2
no.vitser,no.vr,2
no.vitser,no.x,2
no.vr,no.general,2
no.vr,no.test,2
no.vr,no.tex,2
no.vr,no.video,2
no.vr,no.vitser,2
no.vr,no.x,2
no.www,no.alt.katter,2
no.www,no.c,2
no.www,no.student.nett,2
no.www,no.tegnsett,2
no.x,no.net,2
no.x,no.test,2
no.x,no.tex,2
no.x,no.video,2
no.x,no.vitser,2
no.x,no.vr,2
no.ai,no.amiga,1
no.ai,no.audio,1
no.ai,no.bibsys,1
no.ai,no.bil,1
no.ai,no.bolig,1
no.ai,no.c,1
no.alkohol,no.amiga,1
no.alkohol,no.bibsys,1
no.alkohol,no.bolig,1
no.alkohol,no.c,1
no.alt.arkiv,no.general,1
no.alt.arkiv,no.linux,1
no.alt.arkiv,no.mac,1
no.alt.arkiv,no.pc,1
no.alt.arkiv,no.unix,1
no.alt.arkiv,no.www,1
no.alt.config,no.medisin,1
no.alt.diskusjoner,no.alt.mat.drikke,1
no.alt.diskusjoner,no.reiser,1
no.alt.fan.de-lillos,no.alt.god.jul,1
no.alt.fan.de-lillos,no.alt.katter,1
no.alt.fan.de-lillos,no.biz.annonser,1
no.alt.fan.de-lillos,no.biz.nettilbydere,1
no.alt.flame,no.linux,1
no.alt.flame,no.musikk.gitar,1
no.alt.flame,no.prat.narkotika,1
no.alt.flame,no.pressemeldinger,1
no.alt.flame,no.psykologi,1
no.alt.gledesutbrudd,no.audio,1
no.alt.gledesutbrudd,no.havforskning,1
no.alt.gledesutbrudd,no.litteratur,1
no.alt.gledesutbrudd,no.mac,1
no.alt.gledesutbrudd,no.media,1
no.alt.gledesutbrudd,no.ms-windows,1
no.alt.gledesutbrudd,no.multimedia,1
no.alt.gledesutbrudd,no.musikk.gitar,1
no.alt.gledesutbrudd,no.pc,1
no.alt.gledesutbrudd,no.prat.politikk,1
no.alt.gledesutbrudd,no.standard,1
no.alt.gledesutbrudd,no.tungregning,1
no.alt.god.jul,no.alt.mat,1
no.alt.god.jul,no.bolig,1
no.alt.god.jul,no.c,1
no.alt.god.jul,no.folklore.generelt,1
no.alt.god.jul,no.hobby.diverse,1
no.alt.god.jul,no.marked.bolig,1
no.alt.god.jul,no.multimedia,1
no.alt.god.jul,no.news.diverse,1
no.alt.god.jul,no.nuug,1
no.alt.god.jul,no.pc,1
no.alt.god.jul,no.vitser,1
no.alt.irc-treff,no.audio,1
no.alt.irc-treff,no.radio-tv,1
no.alt.irc-treff,no.religion,1
no.alt.katter,no.alt.fan.de-lillos,1
no.alt.katter,no.biz.annonser,1
no.alt.katter,no.biz.nettilbydere,1
no.alt.katter,no.jus,1
no.alt.katter,no.religion,1
no.alt.mat,no.alt.god.jul,1
no.alt.mat,no.havforskning,1
no.alt.mat,no.vitser,1
no.alt.mat.drikke,no.bibsys,1
no.alt.mat.drikke,no.havforskning,1
no.alt.mat.drikke,no.kjemi,1
no.alt.mat.drikke,no.multimedia,1
no.alt.mat.drikke,no.www,1
no.alt.pompel-og-pilt,no.ai,1
no.alt.pompel-og-pilt,no.alkohol,1
no.alt.pompel-og-pilt,no.alt.amiga,1
no.alt.pompel-og-pilt,no.alt.config,1
no.alt.pompel-og-pilt,no.alt.gledesutbrudd,1
no.alt.pompel-og-pilt,no.alt.mat,1
no.alt.pompel-og-pilt,no.biz.annonser,1
no.alt.radio-tv.irma-1000,no.alt.gledesutbrudd,1
no.alt.radio-tv.irma-1000,no.c,1
no.alt.radio-tv.irma-1000,no.ms-windows,1
no.alt.radio-tv.irma-1000,no.multimedia,1
no.alt.radio-tv.irma-1000,no.pc,1
no.alt.sjokolade,no.ai,1
no.alt.sjokolade,no.alt.amiga,1
no.alt.sjokolade,no.alt.config,1
no.alt.sjokolade,no.alt.fan.de-lillos,1
no.alt.sjokolade,no.c,1
no.alt.sjokolade,no.ef,1
no.alt.sjokolade,no.jus,1
no.alt.sjokolade,no.musikk.gitar,1
no.alt.sjokolade,no.news.diverse,1
no.alt.tegneserier,no.c,1
no.alt.tegneserier,no.hobby.diverse,1
no.alt.tegneserier,no.mail.diverse,1
no.alt.tegneserier,no.pressemeldinger,1
no.alt.tegneserier,no.spill,1
no.alt.tegneserier,no.sport.diverse,1
no.alt.tegneserier,no.sport.fotball,1
no.alt.tegneserier,no.sport.volleyball,1
no.alt.tegneserier,no.standard,1
no.alt.tegneserier,no.unix,1
no.alt.tegneserier,no.video,1
no.alt.troll,no.alt.config,1
no.amiga,no.news.diverse,1
no.audio,no.ai,1
no.audio,no.it.diverse,1
no.audio,no.kjemi,1
no.audio,no.vit.diverse,1
no.bibsys,no.ai,1
no.bibsys,no.alkohol,1
no.bibsys,no.alt.mat.drikke,1
no.bil,no.news.diverse,1
no.bil,no.prat.politikk,1
no.bil,no.skole.diverse,1
no.biz,no.news.diverse,1
no.biz.annonser,no.alt.fan.de-lillos,1
no.biz.annonser,no.alt.katter,1
no.biz.annonser,no.folklore.generelt,1
no.biz.annonser,no.jus,1
no.biz.annonser,no.litteratur,1
no.biz.annonser,no.medisin,1
no.biz.annonser,no.skole.diverse,1
no.biz.annonser,no.sport.fotball,1
no.biz.annonser,no.sport.volleyball,1
no.biz.annonser,no.standard,1
no.biz.annonser,no.test,1
no.biz.annonser.data,no.irc,1
no.biz.annonser.data,no.radio-tv,1
no.biz.annonser.data,no.test,1
no.biz.annonser.data,no.uninett.skole,1
no.biz.diskusjoner,no.elektronikk,1
no.biz.diskusjoner,no.it.diverse,1
no.biz.diskusjoner,no.jus,1
no.biz.diskusjoner,no.kjemi,1
no.biz.diskusjoner,no.reiser,1
no.biz.nettilbydere,no.alt.fan.de-lillos,1
no.biz.nettilbydere,no.alt.katter,1
no.biz.nettilbydere,no.elektronikk,1
no.biz.nettilbydere,no.kjemi,1
no.biz.nettilbydere,no.ms-windows,1
no.biz.nettilbydere,no.unix,1
no.bolig,no.ai,1
no.bolig,no.alkohol,1
no.bolig,no.alt.god.jul,1
no.bolig,no.folklore.generelt,1
no.bolig,no.news.diverse,1
no.bolig,no.svar,1
no.c,no.vit.diverse,1
no.c,no.www,1
no.ef,no.media,1
no.ef,no.news.diverse,1
no.ef,no.stortinget,1
no.elektronikk,no.alt.god.jul,1
no.elektronikk,no.alt.pompel-og-pilt,1
no.elektronikk,no.alt.sjokolade,1
no.elektronikk,no.alt.tegneserier,1
no.elektronikk,no.kjemi,1
no.elektronikk,no.marked.jobb,1
no.elektronikk,no.typografi,1
no.embnet,no.medisin,1
no.eunet.diverse,no.marked,1
no.eunet.diverse,no.net,1
no.eunet.diverse,no.news.diverse,1
no.eunet.diverse,no.reiser,1
no.eunet.hjelp,no.news.diverse,1
no.eunet.hjelp,no.uninett.hjelp,1
no.film,no.mac,1
no.film,no.marked.jobb,1
no.film,no.pressemeldinger,1
no.folklore.edb,no.amiga,1
no.folklore.edb,no.biz.annonser,1
no.folklore.edb,no.biz.annonser.data,1
no.folklore.edb,no.marked,1
no.folklore.edb,no.news.diverse,1
no.folklore.edb,no.spill,1
no.folklore.edb,no.vr,1
no.folklore.generelt,no.alt.god.jul,1
no.folklore.generelt,no.biz.annonser,1
no.folklore.generelt,no.bolig,1
no.folklore.generelt,no.marked.bolig,1
no.folklore.generelt,no.news.diverse,1
no.folklore.generelt,no.vitser,1
no.folklore.generelt,no.x,1
no.folklore.overtro,no.havforskning,1
no.folklore.overtro,no.irc,1
no.folklore.overtro,no.it.emacs,1
no.folklore.overtro,no.it.os.os2,1
no.folklore.overtro,no.jus,1
no.folklore.overtro,no.kjemi,1
no.general,no.eunet.drift,1
no.general,no.folklore.generelt,1
no.general,no.prat.aksjer,1
no.havforskning,no.alt.gledesutbrudd,1
no.havforskning,no.alt.mat,1
no.havforskning,no.alt.mat.drikke,1
no.havforskning,no.folklore.overtro,1
no.havforskning,no.lisp,1
no.havforskning,no.mail.drift,1
no.havforskning,no.marked,1
no.havforskning,no.multimedia,1
no.havforskning,no.news.diverse,1
no.havforskning,no.www,1
no.hobby.diverse,no.alt.god.jul,1
no.hobby.diverse,no.alt.tegneserier,1
no.hobby.diverse,no.bolig,1
no.hobby.diverse,no.marked.bolig,1
no.hobby.diverse,no.marked.jobb,1
no.hobby.diverse,no.musikk.gitar,1
no.hobby.diverse,no.spill,1
no.hobby.diverse,no.x,1
no.irc,no.alt.fan.de-lillos,1
no.irc,no.biz.annonser.data,1
no.irc,no.folklore.overtro,1
no.irc,no.it.diverse,1
no.irc,no.mail.drift,1
no.irc,no.marked.diskusjon,1
no.irc,no.marked.jobb,1
no.it.diverse,no.audio,1
no.it.diverse,no.irc,1
no.it.diverse,no.kryptografi,1
no.it.diverse,no.mac,1
no.it.diverse,no.marked.diskusjon,1
no.it.diverse,no.prat.politikk,1
no.it.diverse,no.tele,1
no.it.emacs,no.folklore.overtro,1
no.it.emacs,no.news.diverse,1
no.it.emacs,no.tex,1
no.it.emacs,no.typografi,1
no.it.os.os2,no.folklore.overtro,1
no.it.os.os2,no.general,1
no.jus,no.alt.flame,1
no.jus,no.biz.annonser,1
no.jus,no.biz.diskusjoner,1
no.jus,no.biz.nettilbydere,1
no.jus,no.embnet,1
no.jus,no.eunet.diverse,1
no.jus,no.eunet.drift,1
no.jus,no.eunet.hjelp,1
no.jus,no.folklore.edb,1
no.jus,no.folklore.generelt,1
no.jus,no.folklore.overtro,1
no.jus,no.reiser,1
no.jus,no.uninett.skole,1
no.jus,no.vit.diverse,1
no.kjemi,no.alt.flame,1
no.kjemi,no.alt.sjokolade,1
no.kjemi,no.audio,1
no.kjemi,no.biz.diskusjoner,1
no.kjemi,no.biz.nettilbydere,1
no.kjemi,no.elektronikk,1
no.kjemi,no.folklore.overtro,1
no.kjemi,no.marked,1
no.kjemi,no.media,1
no.kjemi,no.student.nett,1
no.kryptografi,no.norsk,1
no.kryptografi,no.prat.ufo,1
no.kryptografi,no.psykologi,1
no.kultur.fritid.friluftsliv,no.news.diverse,1
no.kultur.fritid.friluftsliv,no.speider,1
no.linux,no.biz.diskusjoner,1
no.linux,no.test,1
no.lisp,no.havforskning,1
no.lisp,no.news.diverse,1
no.lisp,no.x,1
no.litteratur,no.alt.gledesutbrudd,1
no.litteratur,no.alt.katter,1
no.litteratur,no.biz.annonser,1
no.litteratur,no.marked.bolig,1
no.litteratur,no.marked.jobb,1
no.litteratur,no.news.diverse,1
no.litteratur,no.pressemeldinger,1
no.litteratur,no.radio-tv,1
no.mac,no.alt.flame,1
no.mac,no.alt.katter,1
no.mac,no.alt.mat.drikke,1
no.mac,no.film,1
no.mac,no.it.emacs,1
no.mac,no.marked.bolig,1
no.mac,no.marked.jobb,1
no.mac,no.prat.narkotika,1
no.mac,no.prat.politikk,1
no.mac,no.prat.seksualitet,1
no.mac,no.pressemeldinger,1
no.mac,no.spill,1
no.mail.diverse,no.alt.tegneserier,1
no.mail.diverse,no.biz.annonser.data,1
no.mail.diverse,no.marked.bolig,1
no.mail.diverse,no.marked.jobb,1
no.mail.diverse,no.musikk,1
no.mail.diverse,no.norsk,1
no.mail.diverse,no.slekt.programmer,1
no.mail.diverse,no.standard,1
no.mail.drift,no.havforskning,1
no.mail.drift,no.irc,1
no.mail.drift,no.marked.bolig,1
no.mail.drift,no.news.diverse,1
no.marked,no.alt.flame,1
no.marked,no.havforskning,1
no.marked,no.skole.diverse,1
no.marked,no.slekt.programmer,1
no.marked,no.test,1
no.marked,no.x,1
no.marked.bil,no.media,1
no.marked.bil,no.musikk.gitar,1
no.marked.bil,no.musikk.klassisk,1
no.marked.bil,no.net,1
no.marked.bil,no.unix,1
no.marked.bolig,no.alt.god.jul,1
no.marked.bolig,no.folklore.generelt,1
no.marked.bolig,no.general,1
no.marked.bolig,no.hobby.diverse,1
no.marked.bolig,no.media,1
no.marked.bolig,no.musikk.klassisk,1
no.marked.bolig,no.net,1
no.marked.bolig,no.uninett.diverse,1
no.marked.data,no.alt.diskusjoner,1
no.marked.data,no.folklore.edb,1
no.marked.data,no.it.emacs,1
no.marked.data,no.it.os.os2,1
no.marked.data,no.mail.drift,1
no.marked.data,no.musikk.gitar,1
no.marked.data,no.norsk,1
no.marked.data,no.prat.seksualitet,1
no.marked.data,no.slekt,1
no.marked.data,no.slekt.programmer,1
no.marked.data,no.student.nett,1
no.marked.data,no.uninett.diverse,1
no.marked.data,no.uninett.skole,1
no.marked.diskusjon,no.irc,1
no.marked.diskusjon,no.it.diverse,1
no.marked.diskusjon,no.musikk.gitar,1
no.marked.diskusjon,no.musikk.klassisk,1
no.marked.diskusjon,no.net,1
no.marked.diskusjon,no.news.diverse,1
no.marked.diskusjon,no.reiser,1
no.marked.diskusjon,no.tele,1
no.marked.jobb,no.elektronikk,1
no.marked.jobb,no.film,1
no.marked.jobb,no.hobby.diverse,1
no.marked.jobb,no.irc,1
no.marked.jobb,no.litteratur,1
no.marked.jobb,no.mac,1
no.marked.jobb,no.musikk,1
no.marked.jobb,no.skole.diverse,1
no.marked.jobb,no.spill,1
no.marked.jobb,no.video,1
no.media,no.ef,1
no.media,no.marked.bil,1
no.media,no.marked.bolig,1
no.media,no.marked.jobb,1
no.media,no.ms-windows,1
no.media,no.musikk.gitar,1
no.media,no.musikk.klassisk,1
no.media,no.student.nett,1
no.media,no.test,1
no.media,no.typografi,1
no.medisin,no.alt.config,1
no.medisin,no.biz.annonser,1
no.medisin,no.embnet,1
no.medisin,no.hobby.diverse,1
no.medisin,no.norsk,1
no.medisin,no.www,1
no.ms-windows,no.alt.fan.de-lillos,1
no.ms-windows,no.biz.nettilbydere,1
no.ms-windows,no.marked.diskusjon,1
no.ms-windows,no.media,1
no.ms-windows,no.org.efn.diskusjon,1
no.ms-windows,no.radio-tv,1
no.ms-windows,no.svar,1
no.ms-windows,no.video,1
no.ms-windows,no.vitser,1
no.ms-windows,no.x,1
no.multimedia,no.alt.gledesutbrudd,1
no.multimedia,no.alt.mat.drikke,1
no.multimedia,no.havforskning,1
no.multimedia,no.svar,1
no.multimedia,no.test,1
no.multimedia,no.vitser,1
no.multimedia,no.vr,1
no.musikk,no.mail.diverse,1
no.musikk,no.marked.jobb,1
no.musikk,no.slekt,1
